	sentiment	text	org_text	perplexity	sent_predicted_label	sent_predicted_score	sentiment_conv	sent_predicted_label_conv	text_del_stop_words
10	[positive]	 Sehr schönes Hotel wir waren schon das zweite mal hier und es ist einfach super. Das Personal ist sehr freundlich und hilfsbereit. Das Essen ist sehr gut und abwechslungsreich. Wir hatten Halbpension gebucht und waren sehr zufrieden. Das Personal war sehr freundlich und hilfsbereit. Wir hatten Halbpension gebucht und es war ein sehr schöner Urlaub. Wir hatten ein Familienzimmer gebucht und hatten ein Familienzimmer mit zwei Schlafzimmern. Die Zimmer waren sehr schön und modern eingerichtet. Die Zimmer waren sehr sauber und das Personal war sehr nett. Wir hatten Halbpension gebucht und es war ein sehr schöner Urlaub. Wir	Sehr schönes Hotel wir waren schon das zweite mal hier und können dieses hotel uneingeschränkt weiterempfehlen. drei tolle pools, direkt am meer, wirklich toll!	1.1385237077555634	POSITIVE	3.966731548309326	1	1	schönes Hotel schon zweite mal einfach super . Personal freundlich hilfsbereit . Essen gut abwechslungsreich . Halbpension gebucht zufrieden . Personal freundlich hilfsbereit . Halbpension gebucht schöner Urlaub . Familienzimmer gebucht Familienzimmer zwei Schlafzimmern . Zimmer schön modern eingerichtet . Zimmer sauber Personal nett . Halbpension gebucht schöner Urlaub .
11	[positive]	 Wir haben und sehr wohl gefühlt Die Finca ist ein sehr schönes Hotel mit sehr freundlichem Personal. Die Lage ist super. Man kann auch ohne Auto sehr gut in die Stadt fahren. Das Essen ist sehr gut und sehr lecker. Wir hatten Halbpension gebucht und hatten Halbpension gebucht. Die Auswahl an Speisen ist riesig und es ist für jeden was dabei. Das Personal ist sehr freundlich und hilfsbereit. Wir hatten Halbpension gebucht und waren sehr zufrieden. Das Essen war sehr gut und abwechslungsreich. Wir haben uns sehr wohl gefühlt. Wir haben auch das Zimmer im Erdgeschoss gewählt. Es	Wir haben und sehr wohl gefühlt Die Finca ist ein Reise wert, für diejenigen die Ruhe und Entspannung suchen. Eingebettet in einen wunderschönen Olianderhain, ware wir ganz ungestört.	1.051096774047621	POSITIVE	3.899721384048462	1	1	wohl gefühlt Finca schönes Hotel freundlichem Personal . Lage super . Auto gut Stadt fahren . Essen gut lecker . Halbpension gebucht Halbpension gebucht . Auswahl Speisen riesig dabei . Personal freundlich hilfsbereit . Halbpension gebucht zufrieden . Essen gut abwechslungsreich . wohl gefühlt . Zimmer Erdgeschoss gewählt .
12	[negative]	" Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig die Putzfrau weg. Sie konnte nicht mal die Hände waschen, da sie sich am Boden aufgehalten hatte. Auch der Duschvorhang wurde nicht gereinigt. Die Toilettenspülung funktionierte nicht, so dass der Duschvorhang immer voll mit Wasser war. Die Toilettenspülung funktionierte nicht, so dass der Duschvorhang immer voll mit Wasser war. Auch der Fernseher war nicht richtig funktionierend. Die Klimaanlage funktionierte nicht, so dass der Fernseher immer auf ""Massenbetrieb"""" eingestellt war. Die Toilettenspülung funktionierte nicht"	Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig ab bis nur noch drin waren, Bettlaken wurden bei ca. 27 Grad!!! Zimmertemparatur nicht einmal gewechselt, es wurden Tampons gefunden die nicht von uns stammten, die einzigste Steckdose mit eu passform war runtergerissen und mann hätte sich einene Schlag holen können....usw....	1.1257438845696583	NEGATIVE	3.288862705230713	0	0	Deutsch gesagt besch * * * * * .... Zimmerreinigung : Zigarettenpackung Freundin nahm ständig Putzfrau . konnte mal Hände waschen , Boden aufgehalten . Duschvorhang wurde gereinigt . Toilettenspülung funktionierte , Duschvorhang immer voll Wasser . Toilettenspülung funktionierte , Duschvorhang immer voll Wasser . Fernseher richtig funktionierend . Klimaanlage funktionierte , Fernseher immer `` Massenbetrieb '' '' eingestellt . Toilettenspülung funktionierte
13	[positive]	 Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen sich immer auf Wünsche ein, waren immer sehr nett und hilfsbereit. Auch der Service im Restaurant war sehr gut. Die Zimmer wurden täglich gereinigt, die Betten täglich neu gemacht und die Handtücher täglich gewechselt. Es war immer sauber und wir hatten immer ein schönes Plätzchen.Das Essen war gut und abwechslungsreich, die Atmosphäre sehr schön. Die Zimmer wurden jeden Tag gereinigt, es war immer ein schöner Platz für uns. Auch die Animation war gut und abwechslungsreich. Es war für jeden was dabei. Wir hatten ein sehr schönes Zimmer	Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen es sich nicht anmerken.	1.0687850687148566	POSITIVE	3.923157215118408	1	1	Super liebe nettes Personal , leider manchmal uberfördert.Sie ließen immer Wünsche , immer nett hilfsbereit . Service Restaurant gut . Zimmer wurden täglich gereinigt , Betten täglich neu gemacht Handtücher täglich gewechselt . immer sauber immer schönes Plätzchen.Das Essen gut abwechslungsreich , Atmosphäre schön . Zimmer wurden Tag gereinigt , immer schöner Platz . Animation gut abwechslungsreich . dabei . schönes Zimmer
14	[negative]	 Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer neu beziehen.Essen ist immer das gleiche, Auswahl und Qualität sehr schlecht. Es ist nur ein Buffet und das Buffet ist nicht sehr groß.Essen wird auch nicht gewürzt und es ist nicht wirklich sauber. Die Sauberkeit ist nicht gut. Es wird nicht gewischt und die Tische werden nicht richtig abgeräumt. Es gibt nur eine Bar, wo man auch mal eine kleine Trinkgeldkarte bekommen kann. Das Essen ist sehr schlecht und das Personal ist sehr unfreundlich. Man wird von den Gästen nur mit Trink	Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer bewohnten. Nitro- und Farbeimer standen vor den Zimmer meisten offen so das ein unerträglicher Geruch Tag und Nacht im Zimmer war.	1.0587449519523844	NEGATIVE	3.191721677780152	0	0	Urlaub Baustelle Renovierungsarbeiten Gäste Zimmer neu beziehen.Essen immer gleiche , Auswahl Qualität schlecht . Buffet Buffet groß.Essen gewürzt wirklich sauber . Sauberkeit gut . gewischt Tische richtig abgeräumt . gibt Bar , mal kleine Trinkgeldkarte bekommen . Essen schlecht Personal unfreundlich . Gästen Trink
15	[positive]	 Unser Zimmer war sehr groß, sehr gut ausgestattet und alles war sauber. Es gab einen kleinen Kühlschrank, TV, Safe, Telefon, Safe, Minibar und Telefon. Alles war sehr sauber und ordentlich. Das Bad war auch sehr sauber und schön. Die Betten waren auch sehr beqüm. Wir hatten ein separates Bett. Es war sehr beqüm. Die Größe war auch gut. Wir hatten ein Doppelbett. Es war sehr schön. Das Bad war auch sehr groß. Es war auch sehr sauber. Die Klimaanlage funktionierte gut. Es gab auch einen kleinen Fernseher mit	Unser Zimmer war sehr groß, sehr gut ausgestattet und alles war noch recht neu. Die Betten waren super beqüm und schön breit, die Klimaanlage funktionierte einwandfrei, ließ sich individüll regeln und lief sehr leise, die Minibar wurde täglich mit Mineralwasser aufgefüllt, die Betten täglich frisch bezogen. Das Badezimmer war groß, besonders die Dusche, ein Föhn war auch vorhanden. Von der Terasse aus konnten wir direkt in den Pool gehen, der sich vor unserem Bungalow befand. Es war einfach genial!	1.070418577736178	POSITIVE	3.8800723552703857	1	1	Zimmer groß , gut ausgestattet sauber . gab kleinen Kühlschrank , TV , Safe , Telefon , Safe , Minibar Telefon . sauber ordentlich . Bad sauber schön . Betten beqüm . separates Bett . beqüm . Größe gut . Doppelbett . schön . Bad groß . sauber . Klimaanlage funktionierte gut . gab kleinen Fernseher
16	[negative]	 Wir waren die Wochen in dem neün Anbau dessen Zimmer in einem schlechten Zustand war. Die Einrichtung war alt und nicht sauber. Die Möbel waren total abgewohnt und teilweise kaputt. Die Klimaanlage funktionierte nicht und der Fernseher war auch sehr laut. Es war ein sehr großer Flur, in dem man nicht richtig ins Zimmer kam. Die Zimmer waren sehr dreckig. Es gab nur einen kleinen Balkon. Es gab keine Minibar, kein Kühlschrank und kein Telefon. Es gab auch keine Minibar. Die Zimmer waren nicht sehr sauber. Die Bettwäsche war dreckig und nicht ordentlich. Die	Wir waren die Wochen in dem neün Anbau dessen Zimmer eigendlich eine Klimaanlage und einen Fernseher haben sollten, wobei aber die oben beschriebenen Probleme auftraten. Außerdem gab es zwischendurch nur kaltes Wasser, was nicht nur durch uns bemängelt wurde. Das beste im Zimmer war der Kühlschrank! Die Matratzen waren total durchgelegen. Die Zimmer lagen an der Meerseite 	1.1938242891015676	NEGATIVE	3.238534450531006	0	0	Wochen neün Anbau Zimmer schlechten Zustand . Einrichtung alt sauber . Möbel total abgewohnt teilweise kaputt . Klimaanlage funktionierte Fernseher laut . großer Flur , richtig Zimmer kam . Zimmer dreckig . gab kleinen Balkon . gab Minibar , Kühlschrank Telefon . gab Minibar . Zimmer sauber . Bettwäsche dreckig ordentlich .
17	[negative]	 Nie wieder Hotel Playamar! Wir waren für eine Woche im Playamar.Das Hotel ist sehr heruntergekommen. Das Essen ist sehr schlecht. Die Zimmer sind dreckig. Die Sauberkeit der Zimmer ist nicht vorhanden. Die Betten sind dreckig. Das Personal ist sehr unfreundlich. Man wird in den Zimmern sehr schlecht behandelt. Die Bar ist sehr laut. Das Personal im Restaurant ist auch sehr unfreundlich. Die Getränke sind sehr schlecht. Die Getränke werden nicht aufgefüllt. Die Zimmer sind sehr klein. Das Personal im Restaurant ist sehr unfreundlich. Die Zimmer werden nicht	Nie wieder Hotel Playamar! Wir waren für eine Woche im Hotel Playamar. Wir hatten ein Familienzimmer mit Küchenbereich. Die Sauberkeit im Hotel=0, überall Dreck. Die Betten total verrostet und Matratzen durchgelegen. Die Schränke sind kaputt und fallen bald auseinander, Stühle und Tisch total schmierig und befleckt, Zimmer wurde in den Tagen nur 2xgesäubert. Es wurde nur sauberes Toilettenpapier hingelegt und Hantücher gewechselt, auf den Boden blieb der Dreck liegen. Das Hotel ist in einem sehr alten Zustand. Fahrstuhl auch defekt, wir sind 1xsteckengeblieben, also lieber die Treppe benutzen.	1.1749940612785377	NEGATIVE	3.3911449909210205	0	0	Nie Hotel Playamar ! Woche Playamar.Das Hotel heruntergekommen . Essen schlecht . Zimmer dreckig . Sauberkeit Zimmer vorhanden . Betten dreckig . Personal unfreundlich . Zimmern schlecht behandelt . Bar laut . Personal Restaurant unfreundlich . Getränke schlecht . Getränke aufgefüllt . Zimmer klein . Personal Restaurant unfreundlich . Zimmer
18	[positive]	 Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum Mitmachen. Ein tolles Team. Alle sehr nett und zuvorkommend. Man fühlt sich wohl. Wir haben den Urlaub sehr genossen. Wir werden wieder kommen. Alles in allem sehr zu empfehlen. Das Hotel ist sehr schön. Wir haben einen wunderschönen Urlaub gehabt. Wir kommen wieder. Alles in allem sehr zu empfehlen. Wir haben einen sehr schönen Urlaub gehabt. Wir kommen wieder. Alles in allem sehr zu empfehlen. Wir hatten einen wunderschönen Urlaub. Wir haben einen sehr schönen Urlaub gehabt. Wir werden auch wieder kommen. Wir	Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum quatschen.	1.1509572880413077	POSITIVE	3.899790048599243	1	1	Besitzer wirklich künstlerischer Natur . nett super Mitmachen . tolles Team . nett zuvorkommend . fühlt wohl . Urlaub genossen . kommen . empfehlen . Hotel schön . wunderschönen Urlaub gehabt . kommen . empfehlen . schönen Urlaub gehabt . kommen . empfehlen . wunderschönen Urlaub . schönen Urlaub gehabt . kommen .
19	[positive]	 Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich wechselndes Buffet.Das Personal ist sehr freundlich und bemüht. Es ist immer bemüht, dass man sich wohl fühlt. Das Personal ist sehr hilfsbereit. Die Speisen sind sehr gut und abwechslungsreich. Das Personal ist auch sehr zuvorkommend. Wir haben uns immer gut aufgehoben gefühlt. Wir haben uns sehr wohl gefühlt. Das Personal war immer freundlich und hilfsbereit. Die Zimmer sind sehr sauber. Das Essen war sehr gut. Es war immer ein großer Wunsch, der sich in Erfüllung umgesetzt hat. Die Qualität des Essens war gut.	Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich gab es Speisen vom Grill. Das Pastabuffett hat besonders unseren Kindern gefallen. Das Essen war sehr lecker, reichlich und abwechslungsreich.Salate und Nachtisch waren immer dabei.Personal war unaufdringlich und immer zur Stelle. Saubere neu gedeckte Tische gaben uns selbst als späte Gäste das Gefühl die Ersten am Tisch zu sein.Küchenstil war deutsch mit landestypischen Highlights.Gäste ohne Kinder wird ein späterer Restaurantbesuch empfohlen, wird ruhiger!!! Preise und Trinkgelder im angemessenem Rahmen.	1.0756516407947103	POSITIVE	3.9162092208862314	1	1	Restaurant Aussenbar Buffett angeboten.Täglich wechselndes Buffet.Das Personal freundlich bemüht . immer bemüht , wohl fühlt . Personal hilfsbereit . Speisen gut abwechslungsreich . Personal zuvorkommend . immer gut aufgehoben gefühlt . wohl gefühlt . Personal immer freundlich hilfsbereit . Zimmer sauber . Essen gut . immer großer Wunsch , Erfüllung umgesetzt . Qualität Essens gut .
20	[negative]	 Ich hab einfach nur gehofft, dass ich bald erlöst werde. Nie wieder! Das Hotel ist sehr heruntergekommen. Die Zimmer sind veraltet und schmutzig. Es gibt nur eine Bar. Das Essen ist nicht besonders gut. Die Anlage ist sehr groß und sehr gepflegt. Die Anlage ist sehr laut. Die Zimmer sind total heruntergekommen. Die Zimmermädchen sind total unfreundlich und das Personal ist auch nicht besonders freundlich. Die Poolbar war sehr laut. Es gab auch keine Sitzplätze. Die Poolbar war sehr laut. Die Liegen waren alle kaputt. Die Poolbar war sehr laut	Ich hab einfach nur gehofft, dass ich bald erlöst werde. Selten so einen unlustigen Film gesehen. Tut euch das nicht an!	1.0512522325595195	NEGATIVE	3.481520652770996	0	0	einfach gehofft , bald erlöst . Nie ! Hotel heruntergekommen . Zimmer veraltet schmutzig . gibt Bar . Essen besonders gut . Anlage groß gepflegt . Anlage laut . Zimmer total heruntergekommen . Zimmermädchen total unfreundlich Personal besonders freundlich . Poolbar laut . gab Sitzplätze . Poolbar laut . Liegen kaputt . Poolbar laut
