	sentiment	text	org_text	perplexity	sent_predicted_label	sent_predicted_score	sentiment_conv	sent_predicted_label_conv	text_del_stop_words
10	[positive]	 Sehr schönes Hotel wir waren schon das zweite mal hier und es war wieder sehr schön. Sehr schönes Hotel, super Lage, alles sehr sauber und gepflegt. Sehr nettes Personal, immer freundlich und hilfsbereit. Die Zimmer sind groß und sauber. Es gibt ein Restaurant und eine Bar. Der Pool ist sehr schön und man kann dort sehr gut entspannen. Wir kommen wieder. Wir waren zum zweiten mal da und es war wieder sehr schön. Wir kommen wieder. Danke an das ganze Team. Danke an das ganze Hotel. Wir kommen wieder. Danke an das ganze Team.	Sehr schönes Hotel wir waren schon das zweite mal hier und können dieses hotel uneingeschränkt weiterempfehlen. drei tolle pools, direkt am meer, wirklich toll!	1.1158361379637314	POSITIVE	3.906051158905029	1	1	schönes Hotel schon zweite mal schön . schönes Hotel , super Lage , sauber gepflegt . nettes Personal , immer freundlich hilfsbereit . Zimmer groß sauber . gibt Restaurant Bar . Pool schön gut entspannen . kommen . zweiten mal schön . kommen . Danke ganze Team . Danke ganze Hotel . kommen . Danke ganze Team .
11	[positive]	 Wir haben und sehr wohl gefühlt Die Finca ist ein sehr schönes Hotel, sehr gepflegt und sauber. Die Zimmer sind sehr groß und schön eingerichtet. Das Essen ist sehr gut und abwechslungsreich. Das Personal ist sehr freundlich und zuvorkommend. Die Animation ist gut und vielfältig. Die Zimmer sind sauber und ordentlich. Die Animation ist sehr gut und auch die Animation für Kinder ist sehr gut. Wir haben uns sehr wohl gefühlt und können das Hotel weiterempfehlen. Wir werden auf jeden Fall wieder kommen. Wir waren sehr zufrieden und können das Hotel weiterempfehlen. Wir werden auf jeden Fall wieder kommen	Wir haben und sehr wohl gefühlt Die Finca ist ein Reise wert, für diejenigen die Ruhe und Entspannung suchen. Eingebettet in einen wunderschönen Olianderhain, ware wir ganz ungestört.	1.0425028225177695	POSITIVE	3.894464492797852	1	1	wohl gefühlt Finca schönes Hotel , gepflegt sauber . Zimmer groß schön eingerichtet . Essen gut abwechslungsreich . Personal freundlich zuvorkommend . Animation gut vielfältig . Zimmer sauber ordentlich . Animation gut Animation Kinder gut . wohl gefühlt Hotel weiterempfehlen . Fall kommen . zufrieden Hotel weiterempfehlen . Fall kommen
12	[negative]	 Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig das Wasser aus dem Hahn auf, das Waschbecken war nicht sauber, der Boden nicht sauber gemacht, die Handtücher wurden nicht gewechselt, die Bettwäsche wurde nicht gewechselt, die Handtücher nicht gewechselt, der Kühlschrank wurde nicht aufgefüllt, der Fernseher nicht aufgefüllt, der Boden nicht sauber gemacht, der Föhn nicht aufgefüllt, der Balkon nicht sauber gemacht, der Fernseher nicht aufgefüllt, der Föhn nicht aufgefüllt, der Fernseher nicht aufgefüllt, der Fernseher nicht aufgefüllt, der Spiegel nicht sauber gemacht, der Kühlschrank nicht	Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig ab bis nur noch drin waren, Bettlaken wurden bei ca. 27 Grad!!! Zimmertemparatur nicht einmal gewechselt, es wurden Tampons gefunden die nicht von uns stammten, die einzigste Steckdose mit eu passform war runtergerissen und mann hätte sich einene Schlag holen können....usw....	1.1290510715781166	NEGATIVE	3.3202404975891118	0	0	Deutsch gesagt besch * * * * * .... Zimmerreinigung : Zigarettenpackung Freundin nahm ständig Wasser Hahn , Waschbecken sauber , Boden sauber gemacht , Handtücher wurden gewechselt , Bettwäsche wurde gewechselt , Handtücher gewechselt , Kühlschrank wurde aufgefüllt , Fernseher aufgefüllt , Boden sauber gemacht , Föhn aufgefüllt , Balkon sauber gemacht , Fernseher aufgefüllt , Föhn aufgefüllt , Fernseher aufgefüllt , Fernseher aufgefüllt , Spiegel sauber gemacht , Kühlschrank
13	[positive]	 Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen sich aber immer sehr gut auf die Wünsche der Gäste ein. Wir hatten einen schönen Urlaub. Es gab immer einen guten Spruch auf dem Kopfkissen. Sie haben immer ein Lächeln auf den Lippen. Die Zimmer waren immer sauber. Die Zimmermädchen waren immer freundlich und haben immer ein Lächeln auf den Lippen. Es gab auch immer frische Handtücher.Die Zimmer wurden jeden Tag ordentlich gereinigt. Der Pool war immer sauber. Wir hatten eine tolle Aussicht aufs Meer. Der Strand war auch immer sauber. Die Liegen am Strand waren	Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen es sich nicht anmerken.	1.0767297178525097	POSITIVE	3.916788339614868	1	1	Super liebe nettes Personal , leider manchmal uberfördert.Sie ließen immer gut Wünsche Gäste . schönen Urlaub . gab immer guten Spruch Kopfkissen . immer Lächeln Lippen . Zimmer immer sauber . Zimmermädchen immer freundlich immer Lächeln Lippen . gab immer frische Handtücher.Die Zimmer wurden Tag ordentlich gereinigt . Pool immer sauber . tolle Aussicht aufs Meer . Strand immer sauber . Liegen Strand
14	[negative]	 Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer putzen.Die Anlage ist in einem sehr schlechten Zustand.Die Hotelanlage ist total verdreckt und ungepflegt.Das Essen ist sehr schlecht.Die Hotelanlage ist in einem sehr schlechten Zustand.Die Hotelanlage ist in einem sehr schlechten Zustand.Die Hotelanlage ist in einem sehr schlechten Zustand.Die Hotelanlage ist in einem sehr schlechten Zustand.Die Hotelanlage ist in einem sehr schlechten Zustand.Die Hotelanlage ist in einem sehr schlechten Zustand.Die Hotelanlage ist in einem sehr schlechten Zustand.Die Hotel	Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer bewohnten. Nitro- und Farbeimer standen vor den Zimmer meisten offen so das ein unerträglicher Geruch Tag und Nacht im Zimmer war.	1.0621265298550588	NEGATIVE	3.2760350704193115	0	0	Urlaub Baustelle Renovierungsarbeiten Gäste Zimmer putzen.Die Anlage schlechten Zustand.Die Hotelanlage total verdreckt ungepflegt.Das Essen schlecht.Die Hotelanlage schlechten Zustand.Die Hotelanlage schlechten Zustand.Die Hotelanlage schlechten Zustand.Die Hotelanlage schlechten Zustand.Die Hotelanlage schlechten Zustand.Die Hotelanlage schlechten Zustand.Die Hotelanlage schlechten Zustand.Die Hotel
15	[positive]	 Unser Zimmer war sehr groß, sehr gut ausgestattet und alles war sauber. Die Klimaanlage war auch gut. Das Bad war ebenfalls groß und geräumig. Es gab einen kleinen Kühlschrank und einen Safe. Das Zimmer war immer sauber und ordentlich. Die Betten waren sehr beqüm und die Matratzen waren auch gut. Das Zimmer war auch immer sehr sauber und ordentlich. Es gab auch einen Fernseher mit einigen deutschen Sendern. Das Zimmer war auch immer sehr ruhig gelegen. Es gab einen Kühlschrank und einen Safe. Das Zimmer war auch immer sehr sauber und ordentlich. Es gab auch einen	Unser Zimmer war sehr groß, sehr gut ausgestattet und alles war noch recht neu. Die Betten waren super beqüm und schön breit, die Klimaanlage funktionierte einwandfrei, ließ sich individüll regeln und lief sehr leise, die Minibar wurde täglich mit Mineralwasser aufgefüllt, die Betten täglich frisch bezogen. Das Badezimmer war groß, besonders die Dusche, ein Föhn war auch vorhanden. Von der Terasse aus konnten wir direkt in den Pool gehen, der sich vor unserem Bungalow befand. Es war einfach genial!	1.1023602187682209	POSITIVE	3.869163990020752	1	1	Zimmer groß , gut ausgestattet sauber . Klimaanlage gut . Bad ebenfalls groß geräumig . gab kleinen Kühlschrank Safe . Zimmer immer sauber ordentlich . Betten beqüm Matratzen gut . Zimmer immer sauber ordentlich . gab Fernseher deutschen Sendern . Zimmer immer ruhig gelegen . gab Kühlschrank Safe . Zimmer immer sauber ordentlich . gab
16	[negative]	 Wir waren die Wochen in dem neün Anbau dessen Zimmer waren sehr dreckig und sehr alt. Die Möbel waren teilweise nicht richtig sauber, so das man sich auf den Betten sehr schlecht aufstellte. Die Dusche war auch nicht richtig sauber. Das Waschbecken war auch nicht richtig sauber. Die Toilette hatte auch keinen sauberen Boden. Die Bettwäsche war auch nicht richtig sauber. Die Handtücher waren auch nicht richtig sauber. Die Betten waren auch nicht richtig sauber. Die Matratzen waren auch nicht richtig sauber. Das Bett war auch nicht richtig sauber. Die Matratzen waren auch nicht richtig sauber.	Wir waren die Wochen in dem neün Anbau dessen Zimmer eigendlich eine Klimaanlage und einen Fernseher haben sollten, wobei aber die oben beschriebenen Probleme auftraten. Außerdem gab es zwischendurch nur kaltes Wasser, was nicht nur durch uns bemängelt wurde. Das beste im Zimmer war der Kühlschrank! Die Matratzen waren total durchgelegen. Die Zimmer lagen an der Meerseite 	1.2093807277705555	NEGATIVE	3.339047431945801	0	0	Wochen neün Anbau Zimmer dreckig alt . Möbel teilweise richtig sauber , Betten schlecht aufstellte . Dusche richtig sauber . Waschbecken richtig sauber . Toilette sauberen Boden . Bettwäsche richtig sauber . Handtücher richtig sauber . Betten richtig sauber . Matratzen richtig sauber . Bett richtig sauber . Matratzen richtig sauber .
17	[negative]	 Nie wieder Hotel Playamar! Wir waren für eine Woche im Hotel Playamar. Das Hotel ist eine Frechheit. Es ist eine sehr heruntergekommene Anlage. Die Zimmer sind klein und schlecht eingerichtet. Das Essen ist eine Zumutung. Es gibt keine Themenabende. Das Personal ist unfreundlich. Die Poolanlage ist eine Katastrophe. Das Wasser ist dreckig. Es gibt keinen Pool. Die Pools sind klein und klein. Das Personal ist unfreundlich. Es gibt keinen Kinderpool. Das Hotel ist nicht zu empfehlen. Die Anlage ist sehr dreckig. Das	Nie wieder Hotel Playamar! Wir waren für eine Woche im Hotel Playamar. Wir hatten ein Familienzimmer mit Küchenbereich. Die Sauberkeit im Hotel=0, überall Dreck. Die Betten total verrostet und Matratzen durchgelegen. Die Schränke sind kaputt und fallen bald auseinander, Stühle und Tisch total schmierig und befleckt, Zimmer wurde in den Tagen nur 2xgesäubert. Es wurde nur sauberes Toilettenpapier hingelegt und Hantücher gewechselt, auf den Boden blieb der Dreck liegen. Das Hotel ist in einem sehr alten Zustand. Fahrstuhl auch defekt, wir sind 1xsteckengeblieben, also lieber die Treppe benutzen.	1.179350474323516	NEGATIVE	3.393010139465332	0	0	Nie Hotel Playamar ! Woche Hotel Playamar . Hotel Frechheit . heruntergekommene Anlage . Zimmer klein schlecht eingerichtet . Essen Zumutung . gibt Themenabende . Personal unfreundlich . Poolanlage Katastrophe . Wasser dreckig . gibt Pool . Pools klein klein . Personal unfreundlich . gibt Kinderpool . Hotel empfehlen . Anlage dreckig .
18	[positive]	 Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum empfehlen. Der Strand ist sehr schön und die Liegen sind auch immer ausreichend vorhanden. Die Animation ist sehr gut und die Kinder haben immer viel Spaß. Das Essen ist sehr lecker und abwechslungsreich. Der Strand ist auch sauber und das Wasser ist glasklar. Wir haben uns sehr wohl gefühlt und können das Hotel nur weiterempfehlen. Wir haben uns sehr wohl gefühlt und können das Hotel nur weiterempfehlen. Wir kommen wieder. Alles ist sehr sauber und das Personal ist super nett. Wir haben uns sehr wohl gefühlt und können das Hotel	Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum quatschen.	1.1386872652383864	POSITIVE	3.961290836334229	1	1	Besitzer wirklich künstlerischer Natur . nett super empfehlen . Strand schön Liegen immer ausreichend vorhanden . Animation gut Kinder immer Spaß . Essen lecker abwechslungsreich . Strand sauber Wasser glasklar . wohl gefühlt Hotel weiterempfehlen . wohl gefühlt Hotel weiterempfehlen . kommen . sauber Personal super nett . wohl gefühlt Hotel
19	[positive]	 Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich wechselndes Angebot. Besonders gut ist die Auswahl an verschiedenen Weinen. Wir haben z.B. einen Weißwein mit Botanik-Blüten und einen Weißwein mit Zitronengeschmack genossen. Außerdem kann man verschiedene Sorten von Sangria und Fanta genießen.Die Qualität der Speisen ist sehr gut. Das Personal ist sehr freundlich und hilfsbereit. Das Frühstück und Abendessen ist ebenfalls sehr gut. Man kann sowohl im Hotel als auch im Restaurant wählen. Die Auswahl ist groß und abwechslungsreich. Es ist für jeden etwas dabei. Das	Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich gab es Speisen vom Grill. Das Pastabuffett hat besonders unseren Kindern gefallen. Das Essen war sehr lecker, reichlich und abwechslungsreich.Salate und Nachtisch waren immer dabei.Personal war unaufdringlich und immer zur Stelle. Saubere neu gedeckte Tische gaben uns selbst als späte Gäste das Gefühl die Ersten am Tisch zu sein.Küchenstil war deutsch mit landestypischen Highlights.Gäste ohne Kinder wird ein späterer Restaurantbesuch empfohlen, wird ruhiger!!! Preise und Trinkgelder im angemessenem Rahmen.	1.0888562062837304	POSITIVE	3.8418002128601074	1	1	Restaurant Aussenbar Buffett angeboten.Täglich wechselndes Angebot . Besonders gut Auswahl verschiedenen Weinen . z.B . Weißwein Botanik-Blüten Weißwein Zitronengeschmack genossen . Außerdem verschiedene Sorten Sangria Fanta genießen.Die Qualität Speisen gut . Personal freundlich hilfsbereit . Frühstück Abendessen ebenfalls gut . sowohl Hotel Restaurant wählen . Auswahl groß abwechslungsreich . dabei .
20	[negative]	 Ich hab einfach nur gehofft, dass ich bald erlöst werde. Das war leider nicht der Fall. Die Story ist zwar gut, aber das Ende auch nicht. Die Schauspieler wirken alle völlig fehl am Platz. Sie wirken auf mich einfach nur unprofessionell. Sie wirken auf mich nicht glaubwürdig. Die ganze Geschichte ist so unglaubwürdig, dass ich mich kaum traute zu fragen, warum sie nicht in den Film aufgenommen wurde. Die ganze Geschichte ist einfach nur eine einzige Katastrophe. Ich habe mich wirklich nur auf die Story gefreut. Ich habe mich einfach nur auf die ganze Geschichte	Ich hab einfach nur gehofft, dass ich bald erlöst werde. Selten so einen unlustigen Film gesehen. Tut euch das nicht an!	1.0314478390536324	NEGATIVE	3.2947800159454346	0	0	einfach gehofft , bald erlöst . leider Fall . Story gut , Ende . Schauspieler wirken völlig fehl Platz . wirken einfach unprofessionell . wirken glaubwürdig . ganze Geschichte unglaubwürdig , kaum traute fragen , warum Film aufgenommen wurde . ganze Geschichte einfach einzige Katastrophe . wirklich Story gefreut . einfach ganze Geschichte
