	sentiment	text	org_text	perplexity	sent_predicted_label	sent_predicted_score	sentiment_conv	sent_predicted_label_conv	text_del_stop_words
10	[positive]	 Sehr schönes Hotel wir waren schon das zweite mal hier und es war immer super. Es ist ein super Hotel und wir werden wieder kommen. Ein super Hotel mit einer super Lage und super Service. Das Personal ist super nett und hilfsbereit. Das Essen ist sehr gut und auch die Auswahl ist groß. Das Hotel ist sauber und gepflegt. Das Personal ist sehr freundlich und zuvorkommend. Das Essen ist auch sehr lecker und abwechslungsreich. Das Personal ist sehr freundlich und zuvorkommend. Wir kommen auf jeden Fall wieder. Es war immer super. Es war für jeden etwas dabei. Wir	Sehr schönes Hotel wir waren schon das zweite mal hier und können dieses hotel uneingeschränkt weiterempfehlen. drei tolle pools, direkt am meer, wirklich toll!	1.123874342167101	POSITIVE	3.880712985992432	1	1	schönes Hotel schon zweite mal immer super . super Hotel kommen . super Hotel super Lage super Service . Personal super nett hilfsbereit . Essen gut Auswahl groß . Hotel sauber gepflegt . Personal freundlich zuvorkommend . Essen lecker abwechslungsreich . Personal freundlich zuvorkommend . kommen Fall . immer super . dabei .
11	[positive]	 Wir haben und sehr wohl gefühlt Die Finca ist ein absoluter Traum. Die Finca ist sehr sauber und das Personal sehr freundlich. Wir hatten einen tollen Urlaub und können die Finca nur weiterempfehlen. Die Zimmer sind sehr geräumig und sehr schön. Wir hatten ein schönes Bad und eine sehr schöne Terrasse. Wir hatten einen tollen Urlaub und können die Finca nur weiterempfehlen. Die Finca ist sehr zu empfehlen. Wir kommen bestimmt wieder.Wir kommen wieder. Danke an das gesamte Team. Es war ein toller Urlaub. Wir kommen bestimmt wieder. Danke an alle. Wir kommen bestimmt wieder.	Wir haben und sehr wohl gefühlt Die Finca ist ein Reise wert, für diejenigen die Ruhe und Entspannung suchen. Eingebettet in einen wunderschönen Olianderhain, ware wir ganz ungestört.	1.0443657903784926	POSITIVE	3.8360249996185294	1	1	wohl gefühlt Finca absoluter Traum . Finca sauber Personal freundlich . tollen Urlaub Finca weiterempfehlen . Zimmer geräumig schön . schönes Bad schöne Terrasse . tollen Urlaub Finca weiterempfehlen . Finca empfehlen . kommen bestimmt wieder.Wir kommen . Danke gesamte Team . toller Urlaub . kommen bestimmt . Danke . kommen bestimmt .
12	[negative]	 Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig den Boden auf, als wir uns in der Dusche aufhielten, kam es mir vor, als würde man einen Ameisenhaufen im Zimmer vorfinden. Die Zimmerreinigung war ebenfalls katastrophal. Der Boden wurde nur oberflächlich gewischt, das Waschbecken wurde nur oberflächlich gesäubert. Es war kein Toilettenpapier vorhanden, die Bettwäsche wurde nur einmal gewechselt. Die Handtücher wurden nur einmal gewechselt. Die Betten waren sehr hart, die Matratzen sehr weich. Die Betten waren alle kaputt, die Bettwäsche war total dreckig. Die Dusche war	Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig ab bis nur noch drin waren, Bettlaken wurden bei ca. 27 Grad!!! Zimmertemparatur nicht einmal gewechselt, es wurden Tampons gefunden die nicht von uns stammten, die einzigste Steckdose mit eu passform war runtergerissen und mann hätte sich einene Schlag holen können....usw....	1.1353082043840452	NEGATIVE	3.3779284954071045	0	0	Deutsch gesagt besch * * * * * .... Zimmerreinigung : Zigarettenpackung Freundin nahm ständig Boden , Dusche aufhielten , kam , Ameisenhaufen Zimmer vorfinden . Zimmerreinigung ebenfalls katastrophal . Boden wurde oberflächlich gewischt , Waschbecken wurde oberflächlich gesäubert . Toilettenpapier vorhanden , Bettwäsche wurde gewechselt . Handtücher wurden gewechselt . Betten hart , Matratzen weich . Betten kaputt , Bettwäsche total dreckig . Dusche
13	[positive]	 Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen einen leider die Zeit verstreichen, da die meisten Gäste aus Russland kamen.Ich denke das liegt an der russischen Mentalität. Wir hatten sehr viele russische Gäste. Aber die wurden auch nicht mehr behandelt. Wenn man sich mit den Russen unterhält, wird man auch nicht mehr beachtet. Wir hatten nur noch wenige Gäste, die die Russen als nett empfanden. Man hat uns immer freundlich gegrüßt. Es wurde auch immer darauf geachtet, dass man nicht den Eindruck hatte, dass man aufdringlich ist. Es gab auch	Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen es sich nicht anmerken.	1.0876713231564938	POSITIVE	3.910677671432495	1	1	Super liebe nettes Personal , leider manchmal uberfördert.Sie ließen leider Zeit verstreichen , meisten Gäste Russland kamen.Ich denke liegt russischen Mentalität . viele russische Gäste . wurden mehr behandelt . Russen unterhält , mehr beachtet . wenige Gäste , Russen nett empfanden . immer freundlich gegrüßt . wurde immer darauf geachtet , Eindruck , aufdringlich . gab
14	[negative]	 Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer verlassen hatten. Zum Glück war der Pool mit allem ausgestattet was man braucht. Wir haben uns den ganzen Tag im Pool aufgehalten und auch im Restaurant gegessen. Es gab immer was zu essen. Für den Preis war es ok. Es gab auch jeden Tag frische Früchte. Das Hotel hat uns aber überhaupt nicht gefallen. Der Strand war total überfüllt. Es gab eine kleine Poolbar und ein Restaurant. Der Pool war sehr klein und sehr schmutzig. Es gab einen Fitnessraum und einen Spielplatz. Es gab auch eine	Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer bewohnten. Nitro- und Farbeimer standen vor den Zimmer meisten offen so das ein unerträglicher Geruch Tag und Nacht im Zimmer war.	1.0552094948017663	POSITIVE	3.0642166137695312	0	1	Urlaub Baustelle Renovierungsarbeiten Gäste Zimmer verlassen . Glück Pool ausgestattet braucht . ganzen Tag Pool aufgehalten Restaurant gegessen . gab immer essen . Preis ok. gab Tag frische Früchte . Hotel überhaupt gefallen . Strand total überfüllt . gab kleine Poolbar Restaurant . Pool klein schmutzig . gab Fitnessraum Spielplatz . gab
15	[positive]	 Unser Zimmer war sehr groß, sehr gut ausgestattet und alles sauber. Wir hatten ein Familienzimmer mit Zustellbett und kleinem Kühlschrank. Das Bad war auch sehr schön und groß. Es gab einen Fernseher mit deutschen Programmen, Telefon und Minibar. Ein Safe ist im Zimmer vorhanden. Der Balkon ist groß und schön. Das Zimmer war auch sehr sauber. Die Klimaanlage hat funktioniert und es gab jeden Tag frische Handtücher. Wir hatten Halbpension gebucht und waren sehr zufrieden. Das Essen war gut und abwechslungsreich. Es gab jeden Tag frische Früchte, Kuchen, Eis und Kuchen. Die Atmosphäre war	Unser Zimmer war sehr groß, sehr gut ausgestattet und alles war noch recht neu. Die Betten waren super beqüm und schön breit, die Klimaanlage funktionierte einwandfrei, ließ sich individüll regeln und lief sehr leise, die Minibar wurde täglich mit Mineralwasser aufgefüllt, die Betten täglich frisch bezogen. Das Badezimmer war groß, besonders die Dusche, ein Föhn war auch vorhanden. Von der Terasse aus konnten wir direkt in den Pool gehen, der sich vor unserem Bungalow befand. Es war einfach genial!	1.0689834073566185	POSITIVE	3.90121865272522	1	1	Zimmer groß , gut ausgestattet sauber . Familienzimmer Zustellbett kleinem Kühlschrank . Bad schön groß . gab Fernseher deutschen Programmen , Telefon Minibar . Safe Zimmer vorhanden . Balkon groß schön . Zimmer sauber . Klimaanlage funktioniert gab Tag frische Handtücher . Halbpension gebucht zufrieden . Essen gut abwechslungsreich . gab Tag frische Früchte , Kuchen , Eis Kuchen . Atmosphäre
16	[negative]	 Wir waren die Wochen in dem neün Anbau dessen Zimmer wir im April 2016 bezogen haben. Der Zustand der Zimmer ist sehr schlecht. Die Betten sind eine Zumutung. Das Badezimmer ist klein und die Dusche verkalkt. Die Armaturen in der Dusche sind nur mit dem Messer zu entfernen. Die Toilettenspülung funktioniert nur bei Benutzung des Duschvorhangs. Das Bett ist nicht sehr beqüm. Der Fernseher hat nur deutsche Programme. Das Badezimmer ist sehr klein. Die Dusche ist eine Zumutung. Das Bad ist sehr klein und die Toilette verkalkt.	Wir waren die Wochen in dem neün Anbau dessen Zimmer eigendlich eine Klimaanlage und einen Fernseher haben sollten, wobei aber die oben beschriebenen Probleme auftraten. Außerdem gab es zwischendurch nur kaltes Wasser, was nicht nur durch uns bemängelt wurde. Das beste im Zimmer war der Kühlschrank! Die Matratzen waren total durchgelegen. Die Zimmer lagen an der Meerseite 	1.2263075229997404	NEGATIVE	3.238462209701538	0	0	Wochen neün Anbau Zimmer April 2016 bezogen . Zustand Zimmer schlecht . Betten Zumutung . Badezimmer klein Dusche verkalkt . Armaturen Dusche Messer entfernen . Toilettenspülung funktioniert Benutzung Duschvorhangs . Bett beqüm . Fernseher deutsche Programme . Badezimmer klein . Dusche Zumutung . Bad klein Toilette verkalkt .
17	[negative]	 Nie wieder Hotel Playamar! Wir waren für eine Woche im Playamar. Wir waren zum ersten Mal im Playamar und sind begeistert. Das Essen war miserabel, es war jeden Tag das gleiche, wir waren sehr enttäuscht. Wir waren nur einmal in der Woche im Playamar und waren nicht zufrieden. Die Sauberkeit im Restaurant war schlecht. Die Zimmer waren klein und dreckig. Das Essen war miserabel. Es gab keine Auswahl. Es gab nur die üblichen Speisen, und es gab nur eine Sorte Wurst und Käse. Es gab keine Obstauswahl. Es	Nie wieder Hotel Playamar! Wir waren für eine Woche im Hotel Playamar. Wir hatten ein Familienzimmer mit Küchenbereich. Die Sauberkeit im Hotel=0, überall Dreck. Die Betten total verrostet und Matratzen durchgelegen. Die Schränke sind kaputt und fallen bald auseinander, Stühle und Tisch total schmierig und befleckt, Zimmer wurde in den Tagen nur 2xgesäubert. Es wurde nur sauberes Toilettenpapier hingelegt und Hantücher gewechselt, auf den Boden blieb der Dreck liegen. Das Hotel ist in einem sehr alten Zustand. Fahrstuhl auch defekt, wir sind 1xsteckengeblieben, also lieber die Treppe benutzen.	1.1331546499623573	NEGATIVE	3.279155731201172	0	0	Nie Hotel Playamar ! Woche Playamar . ersten Mal Playamar begeistert . Essen miserabel , Tag gleiche , enttäuscht . Woche Playamar zufrieden . Sauberkeit Restaurant schlecht . Zimmer klein dreckig . Essen miserabel . gab Auswahl . gab üblichen Speisen , gab Sorte Wurst Käse . gab Obstauswahl .
18	[positive]	 Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum wohlfühlen. Immer freundlich und hilfsbereit. Freundliches Personal. Wir hatten eine wunderschöne Woche im Corissia. Sehr schöne Anlage mit tollen Pool und vielen Sitzmöglichkeiten. Alle sehr bemüht. Jeder Wunsch wird sofort erfüllt. Alle sehr freundlich und zuvorkommend. Immer ein Lächeln auf den Lippen. Die Lage ist sehr schön. Auch die Strandbar ist super. Hier gibt es alles was das Herz begehrt. Ich komme gerne wieder. Danke an die beiden Damen an der Rezeption. Ich habe mich sehr wohl gefühlt. Danke auch	Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum quatschen.	1.1262790217104806	POSITIVE	3.8952794075012207	1	1	Besitzer wirklich künstlerischer Natur . nett super wohlfühlen . Immer freundlich hilfsbereit . Freundliches Personal . wunderschöne Woche Corissia . schöne Anlage tollen Pool vielen Sitzmöglichkeiten . bemüht . Wunsch sofort erfüllt . freundlich zuvorkommend . Immer Lächeln Lippen . Lage schön . Strandbar super . gibt Herz begehrt . komme gerne . Danke beiden Damen Rezeption . wohl gefühlt . Danke
19	[positive]	 Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich wechselnde Themenabende, von dem man sich allerdings nicht mehr wirklich satt essen kann. Das Essen ist sehr abwechslungsreich und sehr lecker. Auch die Sauberkeit in den Restaurants ist sehr gut. Die Tische werden regelmäßig gereinigt und die Gläser werden auch immer schnell abgeräumt. Das Personal ist sehr freundlich und hilfsbereit. Wir hatten ein Zimmer mit Meerblick gebucht, welches sehr schön war. Leider ist es aber etwas eng im Restaurant, da man so schnell ins Zimmer kommt, dass man nicht die Ruhe hat, sich zu beschäftigen. Im	Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich gab es Speisen vom Grill. Das Pastabuffett hat besonders unseren Kindern gefallen. Das Essen war sehr lecker, reichlich und abwechslungsreich.Salate und Nachtisch waren immer dabei.Personal war unaufdringlich und immer zur Stelle. Saubere neu gedeckte Tische gaben uns selbst als späte Gäste das Gefühl die Ersten am Tisch zu sein.Küchenstil war deutsch mit landestypischen Highlights.Gäste ohne Kinder wird ein späterer Restaurantbesuch empfohlen, wird ruhiger!!! Preise und Trinkgelder im angemessenem Rahmen.	1.0821952631742098	POSITIVE	3.972146987915039	1	1	Restaurant Aussenbar Buffett angeboten.Täglich wechselnde Themenabende , allerdings mehr wirklich satt essen . Essen abwechslungsreich lecker . Sauberkeit Restaurants gut . Tische regelmäßig gereinigt Gläser immer schnell abgeräumt . Personal freundlich hilfsbereit . Zimmer Meerblick gebucht , schön . Leider eng Restaurant , schnell Zimmer kommt , Ruhe , beschäftigen .
20	[negative]	 Ich hab einfach nur gehofft, dass ich bald erlöst werde. Es war einfach nur schrecklich. Die Zimmer waren in Ordnung, aber das Bad hatte eine Badewanne. Es gab einen Fernseher, einen Kühlschrank, einen Safe, einen Wasserkocher, eine Kaffeemaschine, einen Kühlschrank, einen Safe, einen Fernseher und eine Minibar. Die Zimmer waren sehr hellhörig. Die Handtücher wurden jeden Tag gewechselt. Die Zimmer waren immer sauber und ordentlich. Die Betten waren sehr beqüm. Die Bettwäsche wurde jeden Tag gewechselt. Die Handtücher wurden jeden Tag gewechselt. Das Personal war sehr freundlich und hilfsbereit	Ich hab einfach nur gehofft, dass ich bald erlöst werde. Selten so einen unlustigen Film gesehen. Tut euch das nicht an!	1.0494170899837	POSITIVE	3.8292527198791504	0	1	einfach gehofft , bald erlöst . einfach schrecklich . Zimmer Ordnung , Bad Badewanne . gab Fernseher , Kühlschrank , Safe , Wasserkocher , Kaffeemaschine , Kühlschrank , Safe , Fernseher Minibar . Zimmer hellhörig . Handtücher wurden Tag gewechselt . Zimmer immer sauber ordentlich . Betten beqüm . Bettwäsche wurde Tag gewechselt . Handtücher wurden Tag gewechselt . Personal freundlich hilfsbereit
