	sentiment	text	org_text	perplexity	sent_predicted_label	sent_predicted_score	sentiment_conv	sent_predicted_label_conv	text_del_stop_words
10	[positive]	 Sehr schönes Hotel wir waren schon das zweite mal hier und es war sehr schön. Wir hatten ein Zimmer mit seitlichem Meerblick und hatten ein Superior Zimmer mit seitlichem Meerblick. Die Anlage ist sehr gepflegt und sauber. Die Mitarbeiter sind sehr freundlich und hilfsbereit. Die Poolanlage ist schön und groß. Die Animation ist super und das Essen abwechslungsreich und lecker. Wir hatten ein sehr schönes Zimmer mit Meerblick und hatten einen tollen Balkon mit Blick auf das Meer. Die Zimmer waren sehr sauber und das Personal war sehr freundlich. Die Zimmerreinigung war super und die Mitarbeiter haben	Sehr schönes Hotel wir waren schon das zweite mal hier und können dieses hotel uneingeschränkt weiterempfehlen. drei tolle pools, direkt am meer, wirklich toll!	1.1137158771506876	POSITIVE	3.93782901763916	1	1	schönes Hotel schon zweite mal schön . Zimmer seitlichem Meerblick Superior Zimmer seitlichem Meerblick . Anlage gepflegt sauber . Mitarbeiter freundlich hilfsbereit . Poolanlage schön groß . Animation super Essen abwechslungsreich lecker . schönes Zimmer Meerblick tollen Balkon Blick Meer . Zimmer sauber Personal freundlich . Zimmerreinigung super Mitarbeiter
11	[positive]	 Wir haben und sehr wohl gefühlt Die Finca ist ein Traum. Man kann dort wirklich entspannen. Die Lage ist traumhaft. Die Zimmer sind einfach aber zweckmäßig eingerichtet. Die Gästestruktur ist sehr gemischt. Die Gäste sind hauptsächlich aus Deutschland, Österreich und Schweiz. Wir waren mit unserem Sohn im September dort und hatten einen wunderschönen Urlaub. Es waren überwiegend Deutsche, Österreicher und Schweizer dort. Das Alter der Gäste war von jung bis alt. Viele Familien mit Kindern. Wir hatten einen sehr schönen Urlaub. Die Anlage ist sehr gepflegt und die Zimmer sind sauber. Wir haben	Wir haben und sehr wohl gefühlt Die Finca ist ein Reise wert, für diejenigen die Ruhe und Entspannung suchen. Eingebettet in einen wunderschönen Olianderhain, ware wir ganz ungestört.	1.0644243304606549	POSITIVE	3.939763307571411	1	1	wohl gefühlt Finca Traum . wirklich entspannen . Lage traumhaft . Zimmer einfach zweckmäßig eingerichtet . Gästestruktur gemischt . Gäste hauptsächlich Deutschland , Österreich Schweiz . Sohn September wunderschönen Urlaub . überwiegend Deutsche , Österreicher Schweizer . Alter Gäste jung alt . Viele Familien Kindern . schönen Urlaub . Anlage gepflegt Zimmer sauber .
12	[negative]	 Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig den Geist auf, war nur noch mit den Fingern auf den Boden zu bekommen. Die Tischdecken waren fleckig und verschmutzt. Die Getränkeautomaten sind alt und verschmutzt. Das Geschirr war teilweise dreckig. Die Reinigung der Zimmer erfolgte nicht täglich, sondern nur unregelmäßig. Der Zustand der Möbel und des Badezimmers war ebenfalls in Ordnung. Die Betten waren durchgelegen und nicht ausreichend beqüm. Die Sauberkeit der Zimmer war auch nicht gut. Die Betten waren unbeqüm und die Handtücher waren auch nicht	Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig ab bis nur noch drin waren, Bettlaken wurden bei ca. 27 Grad!!! Zimmertemparatur nicht einmal gewechselt, es wurden Tampons gefunden die nicht von uns stammten, die einzigste Steckdose mit eu passform war runtergerissen und mann hätte sich einene Schlag holen können....usw....	1.2283135536138965	NEGATIVE	3.2402749061584477	0	0	Deutsch gesagt besch * * * * * .... Zimmerreinigung : Zigarettenpackung Freundin nahm ständig Geist , Fingern Boden bekommen . Tischdecken fleckig verschmutzt . Getränkeautomaten alt verschmutzt . Geschirr teilweise dreckig . Reinigung Zimmer erfolgte täglich , unregelmäßig . Zustand Möbel Badezimmers ebenfalls Ordnung . Betten durchgelegen ausreichend beqüm . Sauberkeit Zimmer gut . Betten unbeqüm Handtücher
13	[positive]	 Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen uns leider nur 2x pro Woche in der Anlage, obwohl wir es wollten. Die meisten sprechen kein Englisch. Das Zimmer war in Ordnung, das Bad auch. Leider waren die Zimmermädchen sehr unfreundlich und auch das Essen war leider nicht sehr gut. Das Hotel liegt direkt am Strand, aber der Strand ist ziemlich klein. Man muss immer aufpassen, dass man nicht mit Müll in Berührung kommt. Wir hatten AI gebucht und mussten jeden Tag etwas zahlen. Der Pool war sehr sauber und die Liegen auch. Die	Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen es sich nicht anmerken.	1.073518367607915	POSITIVE	3.7649879455566406	1	1	Super liebe nettes Personal , leider manchmal uberfördert.Sie ließen leider 2x pro Woche Anlage , obwohl wollten . meisten sprechen Englisch . Zimmer Ordnung , Bad . Leider Zimmermädchen unfreundlich Essen leider gut . Hotel liegt direkt Strand , Strand ziemlich klein . immer aufpassen , Müll Berührung kommt . AI gebucht mussten Tag zahlen . Pool sauber Liegen .
14	[negative]	 Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer betreten. Toilettenpapier, Handtücher und Bettwäsche wurden in den Wochen nicht gewechselt. Es wurde kein einziges Mal geputzt. Die Poolanlage ist sehr klein. Es gibt einen Mini-Fitnessraum und einen Fitnessraum, der auch noch zu klein ist. Wir haben einen Tennisplatz gemietet. Dieser ist zwar in der Nähe, aber es gibt keine Schläger. Es gibt auch keine Tischtennisplatte. Es gibt auch keine Wassersportmöglichkeiten. Am Strand gibt es nur einen Steg, der auch nur ca. 10 cm tief ist	Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer bewohnten. Nitro- und Farbeimer standen vor den Zimmer meisten offen so das ein unerträglicher Geruch Tag und Nacht im Zimmer war.	1.0810933486931935	NEGATIVE	2.6545684337615967	0	0	Urlaub Baustelle Renovierungsarbeiten Gäste Zimmer betreten . Toilettenpapier , Handtücher Bettwäsche wurden Wochen gewechselt . wurde einziges Mal geputzt . Poolanlage klein . gibt Mini-Fitnessraum Fitnessraum , klein . Tennisplatz gemietet . Nähe , gibt Schläger . gibt Tischtennisplatte . gibt Wassersportmöglichkeiten . Strand gibt Steg , ca . 10 cm tief
15	[positive]	 Unser Zimmer war sehr groß, sehr gut ausgestattet und alles war sauber. Die Betten waren sehr beqüm. Das Bad war sehr groß, hatte eine Badewanne und einen großen Spiegel. Das Zimmer war sehr sauber und ordentlich. Wir hatten ein großes Zimmer mit Blick auf die Bucht und den Pool. Das Zimmer war mit Klimaanlage, TV, Safe, Telefon, Balkon und einem großen Bett ausgestattet. Die Zimmer sind sehr hellhörig und haben sehr laut. Wir hatten ein Zimmer mit einem Balkon, was sehr schön war. Das Zimmer war mit einem Safe, TV,	Unser Zimmer war sehr groß, sehr gut ausgestattet und alles war noch recht neu. Die Betten waren super beqüm und schön breit, die Klimaanlage funktionierte einwandfrei, ließ sich individüll regeln und lief sehr leise, die Minibar wurde täglich mit Mineralwasser aufgefüllt, die Betten täglich frisch bezogen. Das Badezimmer war groß, besonders die Dusche, ein Föhn war auch vorhanden. Von der Terasse aus konnten wir direkt in den Pool gehen, der sich vor unserem Bungalow befand. Es war einfach genial!	1.0846667083338717	POSITIVE	3.9037325382232666	1	1	Zimmer groß , gut ausgestattet sauber . Betten beqüm . Bad groß , Badewanne großen Spiegel . Zimmer sauber ordentlich . großes Zimmer Blick Bucht Pool . Zimmer Klimaanlage , TV , Safe , Telefon , Balkon großen Bett ausgestattet . Zimmer hellhörig laut . Zimmer Balkon , schön . Zimmer Safe , TV ,
16	[negative]	 Wir waren die Wochen in dem neün Anbau dessen Zimmer noch die neüsten sind. Die Einrichtung ist abgewohnt, die Möbel abgewohnt und die Klimaanlage hat auch schon bessere Tage gesehen. Wir hatten ein Zimmer im Erdgeschoss, welches direkt an der Straße lag, sodass wir von dort aus nachts von der Straße aus ein Zimmer im 1. Stock hatten. Die Klimaanlage war sehr laut, sodass wir Nachts kaum schlafen konnten. Das Bad war in einem sehr schlechten Zustand. Schimmel im Waschbecken, die Badewanne war total verkalkt und mit Schimmel überzogen. Die Tür zum Bad	Wir waren die Wochen in dem neün Anbau dessen Zimmer eigendlich eine Klimaanlage und einen Fernseher haben sollten, wobei aber die oben beschriebenen Probleme auftraten. Außerdem gab es zwischendurch nur kaltes Wasser, was nicht nur durch uns bemängelt wurde. Das beste im Zimmer war der Kühlschrank! Die Matratzen waren total durchgelegen. Die Zimmer lagen an der Meerseite 	1.2243144376777748	NEGATIVE	3.2311508655548096	0	0	Wochen neün Anbau Zimmer neüsten . Einrichtung abgewohnt , Möbel abgewohnt Klimaanlage schon bessere Tage gesehen . Zimmer Erdgeschoss , direkt Straße lag , sodass nachts Straße Zimmer 1 . Stock . Klimaanlage laut , sodass Nachts kaum schlafen konnten . Bad schlechten Zustand . Schimmel Waschbecken , Badewanne total verkalkt Schimmel überzogen . Tür Bad
17	[negative]	 Nie wieder Hotel Playamar! Wir waren für eine Woche im Playamar. Das Hotel ist eine Frechheit. Die Zimmer sind eine Katastrophe. Es sind nur eine Badewanne und ein WC vorhanden. Das Essen ist eine Katastrophe. Es gibt nur einen einzigen Kellner der sich um die Gäste kümmert. Die Atmosphäre ist schlecht. Es gibt nur eine Bar und nur eine Rezeption. Die Anlage ist sehr schön angelegt. Die Anlage ist auch sehr sauber. Das Personal ist sehr freundlich. Das Hotel hat keine Sterne verdient. Wir haben uns für dieses Hotel entschieden. Es war sehr enttäuschend	Nie wieder Hotel Playamar! Wir waren für eine Woche im Hotel Playamar. Wir hatten ein Familienzimmer mit Küchenbereich. Die Sauberkeit im Hotel=0, überall Dreck. Die Betten total verrostet und Matratzen durchgelegen. Die Schränke sind kaputt und fallen bald auseinander, Stühle und Tisch total schmierig und befleckt, Zimmer wurde in den Tagen nur 2xgesäubert. Es wurde nur sauberes Toilettenpapier hingelegt und Hantücher gewechselt, auf den Boden blieb der Dreck liegen. Das Hotel ist in einem sehr alten Zustand. Fahrstuhl auch defekt, wir sind 1xsteckengeblieben, also lieber die Treppe benutzen.	1.1491893056730706	NEGATIVE	3.35459041595459	0	0	Nie Hotel Playamar ! Woche Playamar . Hotel Frechheit . Zimmer Katastrophe . Badewanne WC vorhanden . Essen Katastrophe . gibt einzigen Kellner Gäste kümmert . Atmosphäre schlecht . gibt Bar Rezeption . Anlage schön angelegt . Anlage sauber . Personal freundlich . Hotel Sterne verdient . Hotel entschieden . enttäuschend
18	[positive]	 Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum entspannen. Es ist ein toller Ort für einen entspannten Urlaub. Die Zimmer sind sauber und groß. Die Zimmer sind sehr hellhörig. Das Hotel hat eine gute Lage. Es ist ruhig und sehr schön. Das Essen ist gut und abwechslungsreich. Wir haben das Frühstück in Buffetform genossen. Die Getränke sind sehr günstig. Die Bedienung ist sehr freundlich und hilfsbereit. Das Personal ist sehr aufmerksam und freundlich. Es ist ein toller Ort für einen entspannten Urlaub. Wir würden wiederkommen. Für Kinder gibt es ein Kinder	Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum quatschen.	1.1352891893738184	POSITIVE	3.913827657699585	1	1	Besitzer wirklich künstlerischer Natur . nett super entspannen . toller Ort entspannten Urlaub . Zimmer sauber groß . Zimmer hellhörig . Hotel gute Lage . ruhig schön . Essen gut abwechslungsreich . Frühstück Buffetform genossen . Getränke günstig . Bedienung freundlich hilfsbereit . Personal aufmerksam freundlich . toller Ort entspannten Urlaub . wiederkommen . Kinder gibt Kinder
19	[positive]	 Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich wechselndes Buffet, für jeden etwas dabei.Für Kinder ist das Buffet etwas klein, aber es wird immer nachgefüllt. Die Getränkepreise sind angemessen.Das Personal ist freundlich und zuvorkommend.Der Service ist auch gut. Alle sind sehr aufmerksam und hilfsbereit.Am Strand kann man Jetski, Parasailing, Bananaboot und Jetski mieten. Der Strand ist sehr sauber und die Liegen sind sehr beqüm. Die Animation ist nicht aufdringlich.Die Animation ist auch gut.Der Strand ist	Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich gab es Speisen vom Grill. Das Pastabuffett hat besonders unseren Kindern gefallen. Das Essen war sehr lecker, reichlich und abwechslungsreich.Salate und Nachtisch waren immer dabei.Personal war unaufdringlich und immer zur Stelle. Saubere neu gedeckte Tische gaben uns selbst als späte Gäste das Gefühl die Ersten am Tisch zu sein.Küchenstil war deutsch mit landestypischen Highlights.Gäste ohne Kinder wird ein späterer Restaurantbesuch empfohlen, wird ruhiger!!! Preise und Trinkgelder im angemessenem Rahmen.	1.1243755669888489	POSITIVE	3.857043027877808	1	1	Restaurant Aussenbar Buffett angeboten.Täglich wechselndes Buffet , dabei.Für Kinder Buffet klein , immer nachgefüllt . Getränkepreise angemessen.Das Personal freundlich zuvorkommend.Der Service gut . aufmerksam hilfsbereit.Am Strand Jetski , Parasailing , Bananaboot Jetski mieten . Strand sauber Liegen beqüm . Animation aufdringlich.Die Animation gut.Der Strand
20	[negative]	 Ich hab einfach nur gehofft, dass ich bald erlöst werde. Die ersten drei Teile sind gut und spannend, aber das Ende ist eine einzige Katastrophe. Ich kann mir den dritten Teil nicht anschaün, weil es einfach nur langweilig ist. Die Geschichte ist eine einzige Katastrophe. Für mich war der dritte Teil der beste. Und der dritte Teil hat mir auch richtig gut gefallen. Fazit: Ich kann nicht verstehen, warum manche Leute diesen Film so schlecht finden. Das ist nicht der erste Teil und ich kann auch nicht verstehen, warum manche Leute den Film so schlecht finden.	Ich hab einfach nur gehofft, dass ich bald erlöst werde. Selten so einen unlustigen Film gesehen. Tut euch das nicht an!	1.120233577269149	POSITIVE	2.564448833465576	0	1	einfach gehofft , bald erlöst . ersten drei Teile gut spannend , Ende einzige Katastrophe . dritten Teil anschaün , einfach langweilig . Geschichte einzige Katastrophe . dritte Teil beste . dritte Teil richtig gut gefallen . Fazit : verstehen , warum Leute Film schlecht finden . erste Teil verstehen , warum Leute Film schlecht finden .
