	sentiment	text	perplexity	keywords	num_keywords	num_keywords_not_used
10	[positive]	 Wir waren in diesem Hotel. Die Zimmer sind sehr geräumig und sauber. Wir hatten ein Studio mit seitlichem Meerblick. Das Badezimmer war sehr groß und mit einer Dusche ausgestattet. Die Minibar wurde täglich aufgefüllt und es gab sogar einen Wasserkocher. Das Zimmer war auch sehr sauber. Das Personal war immer freundlich und hilfsbereit. Das Essen war sehr gut und abwechslungsreich. Es gab jeden Tag etwas anderes zu essen. Es gab auch immer etwas zu trinken. Es gab auch immer etwas zu essen, so dass man sich selber bedienen konnte. Es gab auch immer frisches Obst. Es gab auch immer einen Obstteller. Es gab auch immer wieder frische Früchte.	1.049352067225714	['Atmosphäre', 'Studio', 'Empfang']	3	2
11	[negative]	 Wir waren in diesem Hotel. Das Essen war eine Zumutung. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche Essen. Es gab immer das gleiche. Es gab immer das gleiche Essen. Es gab immer das gleiche. Es gab immer das gleiche Essen. Es gab immer das gleiche Essen. Es gab immer das gleiche Essen. Es gab immer das gleiche Essen. Es gab immer das gleiche Essen. Es gab immer das gleiche Essen. Es gab immer das gleiche Essen. Es gab immer das gleiche Essen. Es gab immer das gleiche Essen. Es gab immer das gleiche Essen. Es gab immer das gleiche Essen. Es gab	1.0367419714441373	['Handtuch', 'Heizung', 'Minibar']	3	3
12	[negative]	 Wir waren in diesem Hotel. Das Essen war eine Zumutung. Es gab jeden Tag das gleiche. Das Personal war unfreundlich. Für die Kinder gab es nur Pommes und Nudeln. Das Frühstück war eine Zumutung. Es gab nur eine Sorte Wurst und zwei Sorten Käse. Der Nachtisch war sehr schlecht. Es gab jeden Tag das gleiche. Der Kaffee war sehr schlecht. Es gab jeden Tag das gleiche. Die Getränke an der Bar waren ungenießbar. Es gab nur Cola, Fanta und Sprite. Das Personal an der Bar war sehr unfreundlich. Es gab nur einen Kellner der Deutsch konnte. Die Bedienung im Restaurant war	1.086841480263902	['Badewanne', 'Kaffee', 'Kind']	3	1
13	[negative]	 Wir waren in diesem Hotel. Es war dreckig und das Essen war ungenießbar. Es gab kaum Abwechslung. Jeden Tag das gleiche. Es gab jeden Tag das gleiche. Für die Sauberkeit gab es nichts zu essen. Es gab einfach nur das gleiche. Das Personal war sehr unfreundlich. Es gab keine Hilfe an der Rezeption. Das Personal an der Bar war sehr unfreundlich. Es gab kein Getränk an der Bar. Es gab keinen Service an der Bar. Es gab kein Essen an der Bar. Es gab keinen Service an der Bar. Es gab kein Essen an der Bar. Es gab keinen Service an der Bar. Es gab	1.0533060220013808	['Hilfe', 'Leistungs', 'Sauberkeit']	3	1
14	[negative]	 Wir waren in diesem Hotel. Alles dreckig, ekelig, defekte Fenster, kaputter Duschvorhang, kaputter Kühlschrank, kaputter Fernseher, kaputter Dusche, kaputter Duschvorhang, kaputter Duschvorhang, kaputter Boden, kaputter Balkon, kaputter Bett, kaputter Fernseher, kaputter Kühlschrank, kaputter Bett, kaputter Fernseher, kaputter Fernseher, kaputter Balkon, kaputter Fernseher, kaputter Balkon, kaputter Fernseher, kaputter Balkon, kaputter Balkon, kaputter Balkon, kaputter Balkon, kaputter Balkon, kaputter Balkon, kaputter Balkon, kaputter Balkon, kaputter	1.0983450650406814	['Sehenswürdigkeit', 'Fenster', 'Dusche']	3	1
15	[negative]	 Wir waren in diesem Hotel. Das Personal war sehr unfreundlich. Die Zimmerreinigung war sehr schlecht. Die Handtücher wurden nicht gewechselt, es wurde nicht einmal auf die Bettwäsche geschaut. Die Zimmer wurden nicht einmal gereinigt. Die Atmosphäre des Hotels war sehr schlecht. Die Zimmer waren sehr hellhörig. Das Personal war sehr unfreundlich. Die Handtücher wurden nicht gewechselt, es wurde nicht einmal auf die Bettwäsche geschaut.Die Lage war sehr schlecht. Der Strand war sehr dreckig. Die Strandbar war sehr dreckig. Die Liegen waren dreckig. Der Pool war sehr dreckig. Die Sonnenschirme waren dreckig. Die Auflagen waren dreckig	1.0588499065704962	['Badewanne', 'Atmosphäre', 'Lage']	3	1
16	[positive]	 Wir waren in diesem Hotel. Die Zimmer sind sehr geräumig und sauber. Auch die Sauberkeit in den Zimmern ist sehr gut. Wir hatten ein Zimmer mit Meerblick und hatten einen Balkon mit Blick auf die schöne Gartenanlage. Das Zimmer war sehr sauber und wir hatten alles was wir brauchten. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gereinigt und es gab jeden Tag frische Handtücher. Die Handtücher wurden täglich gewechselt und die Betten wurden jeden Tag gemacht. Im Hotel gibt es auch einen Arzt, der sich um die Belange der Kinder kümmert. Wir hatten Halbpension, was wir sehr gut fanden. Es gab auch immer etwas zu essen und zu	1.0508436935955507	['Wellness', 'Kind', 'Sauberkeit']	3	1
17	[negative]	 Wir waren in diesem Hotel. Das Essen war eine Zumutung. Es gab jeden Tag das gleiche. Es gab nur Pommes und Nudeln. Das Frühstück war sehr schlecht. Es gab jeden Tag das gleiche. Es gab nur Orangensaft und es gab jeden Tag das gleiche. Es gab auch jeden Tag Pommes und Nudeln. Es gab jeden Tag das gleiche. Es gab jeden Tag das selbe. Es gab jeden Tag Pommes und Nudeln. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag Pommes und Nudeln. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag Pommes und	1.04211159347639	['Aussicht', 'Schwimmbad', 'Fitness']	3	3
18	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden täglich gründlich gereinigt. Die Zimmer wurden jeden Tag gründlich gereinigt. Die Zimmer wurden jeden Tag gründlich gereinigt. Die Zimmer wurden jeden Tag gründlich gereinigt. Die Bar wurde jeden Tag gründlich gereinigt. Die Mitarbeiter an der Rezeption waren sehr freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gründlich gereinigt. Die Zimmer wurden jeden Tag gründlich gereinigt. Die Zimmer wurden jeden Tag gründlich gereinigt. Die Zimmer wurden jeden Tag gründlich gereinigt. Die Zimmer wurden jeden Tag gründlich gereinigt. Die Zimmer wurden jeden Tag gründlich gereinigt. Die Zimmer wurden jeden Tag gründlich gereinigt. Die Zimmer wurden jeden Tag gründlich	1.0594877860434446	['Wellness', 'Aussicht', 'Kissen']	3	3
19	[negative]	 Wir waren in diesem Hotel. Das Essen war eine Zumutung. Es gab fast jeden Tag das gleiche. Es gab kaum Abwechslung. Es gab jeden Tag das gleiche. Es gab keine Abwechslung. Das Personal war sehr unfreundlich. Die Bedienung an der Bar war sehr unfreundlich. Das Personal im Speisesaal war sehr unfreundlich. Die Kellner waren sehr unfreundlich. Es gab keinen Service an der Bar. Es gab keine Bar im Hotel. Es gab nur einen Speisesaal. Der war dreckig und das Essen war einfach nur schlecht. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche	1.0516239984443398	['Rechnung', 'Fenster', 'Heizung']	3	3
20	[positive]	 Wir waren in diesem Hotel. Wir konnten das Personal sehr gut verstehen. Das Essen war sehr gut und abwechslungsreich. Jeden Tag gab es eine andere Auswahl. Die Zimmer waren sehr schön und sauber. Das Personal war immer freundlich und hilfsbereit. Der Strand war sehr schön und sauber. Wir haben uns sehr wohl gefühlt und kommen wieder. Wir hatten ein Zimmer mit Meerblick. Es war sehr schön und ruhig. Wir waren sehr zufrieden mit dem Hotel. Wir kommen wieder. Wir haben uns sehr wohl gefühlt und kommen wieder. Wir haben uns sehr wohl gefühlt und kommen wieder. Wir kommen wieder. Wir kommen wieder. Wir kommen wieder. Wir kommen wieder.	1.0401053978979593	['Hilfe', 'Personal', 'Rechnung']	3	2
21	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden täglich gereinigt. Das Essen war sehr gut und auch die Auswahl war groß. Es gab immer etwas zu essen. Das Personal war immer sehr freundlich und hilfsbereit. Die Zimmer waren immer sauber und wurden täglich gereinigt. Der Strand war sehr schön und das Wasser war klar. Es gab immer genug Liegen und Sonnenschirme. Wir hatten ein Zimmer mit Terasse und man konnte die Aussicht auf das Meer genießen. Die Zimmer waren immer sehr sauber und wurden jeden Tag gereinigt. Der Strand war auch sehr schön und es gab immer genügend Liegen und Sonnenschirme. Es gab auch	1.0515442899628646	['Haustier', 'Kosmetikartikel', 'Aussicht']	3	2
22	[negative]	 Wir waren in diesem Hotel. Sehr dreckig, Tische dreckig, Badezimmer dreckig, Fenster dreckig, Bettlaken dreckig und dreckig, Gläser dreckig, Tischdecken dreckig, Bettwäsche dreckig, Polster und Kissen dreckig, Betten dreckig, Handtücher dreckig, Betten dreckig, Handtücher und Bettwäsche dreckig. Für den Preis nicht zu empfehlen. Das Essen war sehr schlecht. Es gab immer das gleiche und immer das gleiche. Das Personal war sehr unfreundlich. Die Bedienung im Restaurant war sehr unfreundlich. Das Personal an der Bar war sehr unfreundlich. Es gab nur einen Kellner der Deutsch konnte. Die	1.0655234056493494	['Kissen', 'Kosmetikartikel', 'Preis']	3	1
23	[positive]	 Wir waren in diesem Hotel. Die Zimmer sind sehr groß und geräumig. Die Betten sind sehr beqüm und für Paare mit Kindern sehr zu empfehlen. Die Handtücher wurden täglich gewechselt und die Betten waren immer sauber. Alles in allem war es ein sehr schöner Urlaub. Wir kommen gerne wieder. Wir haben uns sehr wohl gefühlt. Das Personal war sehr freundlich und hilfsbereit. Das Essen war sehr gut und die Auswahl riesig. Es war für jeden etwas dabei. Wir haben uns sehr wohl gefühlt. Wir kommen gerne wieder. Wir waren sehr zufrieden. Wir kommen gerne wieder. Wir kommen gerne wieder. Wir kommen gerne wieder. Wir kommen gerne wieder.	1.0574809618817824	['Fenster', 'Kind', 'Freizeit']	3	2
24	[negative]	 Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Das Frühstück war eine Katastrophe. Das Abendessen war eine Katastrophe. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche. Es gab immer das Gleiche.	1.0462525729466048	['Klimaanlage', 'Leistungs', 'Frühstück']	3	2
25	[positive]	 Wir waren in diesem Hotel. Es war sehr sauber. Die Zimmer waren sehr groß und sehr schön eingerichtet. Die Lage des Hotels war super. Man konnte jeden Tag aufs neü schaün. Das Personal war sehr freundlich und hilfsbereit. Das Essen war sehr gut. Es gab jeden Tag etwas zu essen. Es war für jeden was dabei. Es gab jeden Tag ein anderes Motto. Es war für jeden was dabei. Das Personal war immer sehr freundlich und hilfsbereit. Es war immer eine gute Stimmung. Wir haben uns sehr wohl gefühlt. Wir kommen wieder. Das Hotel ist sehr zu empfehlen. Wir waren sehr zufrieden. Wir kommen wieder.	1.1142767524873642	['Hilfe', 'Dusche', 'Empfang']	3	3
26	[positive]	 Wir waren in diesem Hotel. Die Zimmer sind sehr groß und sehr sauber. Die Betten sind beqüm und auch die Matratzen sind sehr beqüm. Das Badezimmer ist auch sehr groß und es gibt eine Badewanne und einen Duschvorhang. Die Zimmer sind auch sehr hellhörig. Es gibt sogar einen Safe. Die Zimmer sind auch sehr hellhörig. Wir hatten ein Zimmer mit Meerblick und es war sehr ruhig. Es gibt auch ein Zimmer mit Meerblick. Das Zimmer war immer sehr sauber und das Personal war sehr freundlich. Wir hatten ein Zimmer mit Meerblick und es war sehr ruhig. Es gibt auch eine Minibar und einen Safe. Die	1.0598416017702605	['Teekocher', 'Kaffee', 'Badewanne']	3	2
27	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Das Essen war sehr gut und abwechslungsreich. Wir haben uns sehr gut erholt. Die Animation war sehr gut und wir haben uns sehr gut unterhalten gefühlt. Die Zimmer waren immer sauber und wurden jeden Tag gereinigt. Das Personal war immer freundlich und hilfsbereit. Die Zimmer waren immer sauber und wurden jeden Tag gesäubert. Die Animation war auch sehr gut. Wir haben uns sehr gut erholt und können das Hotel weiter empfehlen. Wir kommen wieder. Sehr zu empfehlen. Wir haben uns sehr gut erholt und können das Hotel weiter empfehlen. Wir kommen wieder. Sehr zu empfehlen. Sehr zu	1.0470192416234998	['Toilette', 'Rechnung', 'Servicequalität']	3	3
28	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Lage war super. Das Essen war sehr gut und abwechslungsreich. Das Personal war immer freundlich und hilfsbereit. Die Zimmer waren sauber und wurden täglich gesäubert. Die Zimmer waren immer sehr sauber. Die Reinigung der Zimmer war immer sehr gut. Die Zimmer wurden jeden Tag gründlich gereinigt. Es gab jeden Tag frische Handtücher. Die Zimmer wurden jeden Tag sehr gründlich gereinigt. Die Zimmer waren immer sehr sauber. Die Angestellten an der Rezeption waren sehr freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gereinigt und die Betten wurden jeden Tag gemacht. Die Zimmer wurden jeden Tag gesäubert	1.0616189275952346	['Schwimmbad', 'Lage', 'Haustier']	3	2
29	[negative]	 Wir waren in diesem Hotel. Unsauber, dreckig, unfreundliches und unfreundliches Personal. Das Essen war einfach nur schlecht. Es gab jeden Tag das gleiche und es gab jeden Tag das gleiche. Es gab nichts zu essen. Die Zimmer waren dreckig und es gab nichts zu trinken. Es gab jeden Tag das gleiche und es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche und es gab jeden Tag das gleiche. Wir haben uns nicht beschwert. Das Personal war sehr unfreundlich. Es gab kein Lächeln, kein Lächeln und kein Lächeln. Es gab kein Lächeln und kein Lächeln. Die Zimmer waren dreckig und es gab	1.0420291433676259	['Eindruck', 'Erreichbarkeit', 'Kosmetikartikel']	3	3
30	[positive]	 Wir waren in diesem Hotel. Es war sehr sauber und das Personal war immer sehr freundlich. Das Essen war sehr gut und abwechslungsreich. Es war für jeden Geschmack etwas dabei. Die Zimmer waren sehr groß und geräumig. Das Badezimmer war auch sehr groß und es gab eine Dusche. Es gab auch einen Kühlschrank und einen Safe. Die Lage war direkt am Strand und auch der Strand war sehr schön. Es gibt in der Nähe einige Restaurants und Bars. Wir haben uns dort sehr gut erholt. Das Personal war immer sehr freundlich und hilfsbereit. Wir hatten einen tollen Urlaub und kommen gerne wieder. Wir haben uns sehr gut erholt und kommen gerne wieder. Wir	1.0549154801807397	['Wellness', 'Lage', 'Sauberkeit']	3	2
31	[negative]	 Wir waren in diesem Hotel. Die Zimmer waren dreckig, die Betten unbeqüm, das Bad war dreckig, die Dusche war auch dreckig. Die Betten waren dreckig, die Kopfkissen waren dreckig, die Handtücher waren dreckig, die Bettwäsche war dreckig, die Handtücher hatten Flecken, die Dusche war dreckig, der Duschvorhang war dreckig, die Handtücher waren dreckig, die Bettwäsche wurde nicht gewechselt, die Handtücher wurden nicht gewechselt, die Handtücher wurden nicht gewechselt, die Handtücher wurden nicht gewechselt, die Handtücher wurden nicht gewechselt, die Handtücher wurden nicht gewechselt, die Handtücher wurden nicht gewechselt, die Handtücher wurden nicht	1.173832333383183	['Lage', 'Haustier', 'Preis']	3	3
32	[negative]	 Wir waren in diesem Hotel. Das Personal war sehr unfreundlich. Die Zimmer wurden nicht gereinigt, Handtücher wurden nicht gewechselt, man wurde nicht einmal gefragt, ob man etwas trinken möchte. Das Essen war sehr schlecht. Das Frühstück war sehr schlecht. Es gab immer das gleiche und die Auswahl war sehr schlecht. Es gab jeden Tag das gleiche und das Essen war auch sehr schlecht. Wir haben uns jeden Tag eine Flasche Wein aufs Zimmer gestellt. Das Personal war sehr unfreundlich. Die Bar war sehr schlecht. Es gab nur eine Bar in der Lobby und die war ziemlich dreckig. Das Personal an der Bar war sehr unfreundlich. Es gab	1.0491661102269618	['Handtuch', 'Personal', 'Parkplatz']	3	1
33	[positive]	 Wir waren in diesem Hotel. Uns hat die Lage sehr gut gefallen. Die Umgebung ist sehr schön und ruhig. Das Hotel liegt direkt am Strand. Der Strand ist sehr schön und sehr sauber. Die Angestellten sind sehr freundlich und hilfsbereit. Wir haben uns sehr gut aufgehoben gefühlt. Das Essen war sehr gut und abwechslungsreich. Es gab jeden Tag etwas anderes zu essen und zu trinken. Das Personal war immer sehr freundlich und hilfsbereit. Die Zimmer waren sehr sauber und wurden jeden Tag gereinigt. Wir haben uns sehr wohl gefühlt und kommen gerne wieder. Wir haben uns sehr gut erholt und können das Hotel weiter empfehlen. Wir freün uns schon auf nächstes Jahr	1.1271854595981448	['Parkplatz', 'Schwimmbad', 'Lage']	3	2
34	[negative]	 Wir waren in diesem Hotel. Das Personal war sehr unfreundlich. Die Zimmer waren dreckig. Die Handtücher wurden nicht gewechselt. Bettlaken wurden nicht gewechselt. Das Essen war sehr schlecht. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Frühstück. Es gab kein Obst. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Obst. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das	1.0473416635010349	['WLAN', 'Rechnung', 'Bett']	3	2
35	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden täglich gereinigt. Das Essen war sehr gut und abwechslungsreich. Es gab immer eine große Auswahl. Der Strand war sehr schön und sauber. Die Animation war gut. Die Atmosphäre war sehr ruhig. Die Zimmer waren sehr sauber und wurden jeden Tag gründlich gereinigt. Das Personal war sehr freundlich und hilfsbereit. Alles in allem war es ein sehr schöner Urlaub. Wir kommen wieder. Wir hatten All Inclusive und es war sehr gut. Wir haben uns sehr wohl gefühlt. Wir kommen wieder. Freundliches Personal. Wir kommen wieder. Ein sehr schöner Urlaub. Wir kommen wieder	1.039417290004157	['Atmosphäre', 'Empfang', 'Rechnung']	3	2
36	[positive]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit.Die Zimmer waren sauber und geräumig.Die Zimmer wurden täglich gereinigt und die Handtücher täglich gewechselt. Das Frühstück war sehr reichhaltig und für jeden Geschmack war etwas dabei.Das Abendessen war abwechslungsreich und abwechslungsreich.Es war für jeden Geschmack etwas dabei.Die Kellner waren immer sehr nett und zuvorkommend.Das Personal im Restaurant war sehr freundlich und hilfsbereit.Die Zimmer wurden täglich gereinigt und die Betten wurden täglich gemacht.Die Zimmer waren sehr sauber und das Zimmer wurde täglich gereinigt.Die Zimmer wurden täglich gereinigt und die Betten wurden täglich gemacht.Die Zimmer wurden täglich gereinigt und die Betten wurden täglich	1.0459345697728635	['Ausstattung', 'Frühstück', 'Komfort']	3	2
37	[negative]	 Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Es gab jeden Tag das gleiche und jeden Tag das gleiche. Es gab nichts was geschmeckt hat. Es gab jeden Tag das gleiche und jeden Tag das gleiche Essen. Es gab immer das gleiche und immer das gleiche. Das Essen war nicht gut. Es gab Pommes, Nudeln und Salat. Es gab immer das gleiche und jeden Tag das gleiche Essen. Es gab keine Abwechslung. Es gab immer das gleiche und jeden Tag das gleiche Essen. Es gab immer das gleiche und jeden Tag das gleiche Essen. Es gab immer das gleiche und jeden Tag das gleiche Essen. Es gab immer das gleiche	1.0415475623099244	['Bett', 'Wellness', 'Preis']	3	3
38	[negative]	 Wir waren in diesem Hotel. Das Personal war sehr unfreundlich. Die Reinigung der Zimmer war schrecklich. Handtücher wurden nicht gewechselt, Bettwäsche wurde nicht gewechselt, Handtücher wurden nicht gewechselt, Bettwäsche wurde nicht gewechselt, Bettwäsche wurde nicht gewechselt, Bettwäsche wurde nicht gewechselt, Bett wurde nicht gemacht, Bettwäsche wurde nicht gemacht, Bettwäsche wurde nicht gemacht, Bettwäsche wurde nicht gemacht, Bettwäsche wurde nicht gemacht. Keine Hilfe. Der Zimmerservice war sehr schlecht. Die Zimmer wurden nicht gereinigt, die Betten wurden nicht gemacht, die Handtücher wurden nicht gewechselt, die Betten wurden nicht gemacht, die Betten wurden nicht gemacht, die Betten wurden nicht gemacht, die Betten wurden nicht gemacht	1.0601157303807007	['Handtuch', 'Preis', 'Hilfe']	3	1
