	sentiment	text	perplexity	keywords	num_keywords	num_keywords_not_used
34	[negative]	" Wir waren in diesem Hotel. In diesem Hotel haben wir ein Einzelzimmer gebucht. Es war ein Doppelzimmer. Das Zimmer war mit einem Bett im Bad ausgestattet. Das Bad war mit einer Dusche ausgestattet. Der Balkon war mit einem Sitzbereich ausgestattet. Das Frühstück war sehr gut. Das Personal war sehr freundlich und hilfsbereit. Das Hotel liegt sehr zentral.
Das Hotel liegt sehr zentral. Die Zimmer sind sehr sauber und das Personal ist sehr freundlich. Die Lage ist sehr gut.
Das Hotel liegt sehr zentral. Die Zimmer sind sehr sauber und das Personal ist sehr freundlich. Die Lage ist sehr gut.
Das Hotel liegt sehr zentral. Die Zimmer"	1.0638489678477556	['WLAN', 'Rechnung', 'Bett']	3	2
35	[positive]	" Wir waren in diesem Hotel. Es war sauber und sehr geräumig. Das Personal war sehr freundlich und hilfsbereit. Das Frühstück war sehr gut und reichhaltig. Wir würden auf jeden Fall wieder hier übernachten.
Der von Ihnen gefundene Preis ist 13 % niedriger als der durchschnittliche Preis dieses Hotels von $ 85 pro Nacht.
Der von Ihnen gefundene Preis ist 13 % niedriger als der durchschnittliche Preis dieses Hotels von $ 81 pro Nacht.
Der von Ihnen gefundene Preis ist 13 % niedriger als der durchschnittliche Preis dieses Hotels von $ 81 pro Nacht.
Der von Ihnen gefundene Preis ist 13 % niedriger als der durchschnittliche Preis dieses Hotels von $ 81 pro Nacht"	1.0504435115352286	['Atmosphäre', 'Empfang', 'Rechnung']	3	3
36	[positive]	" Wir waren in diesem Hotel. Das Personal war sehr freundlich.
Frühstück war sehr gut. Das Personal war sehr freundlich. Das Zimmer war groß und sauber. Das Frühstück war sehr gut. Das Personal war sehr freundlich. Das Zimmer war groß und sauber. Das Frühstück war sehr gut. Das Personal war sehr freundlich. Das Zimmer war groß und sauber. Das Zimmer war sauber. Das Frühstück war sehr gut. Das Personal war sehr freundlich. Das Zimmer war groß und sauber. Das Zimmer war sauber. Das Personal war sehr freundlich. Das Zimmer war groß und sauber. Die Ausstattung war sehr gut. Das Frühstück war sehr gut. Das Personal war"	1.0439397669721615	['Ausstattung', 'Frühstück', 'Komfort']	3	1
37	[negative]	" Wir waren in diesem Hotel. Die Zimmer waren sauber und gut ausgestattet. Das Personal war sehr freundlich und hilfsbereit. Das Frühstück war sehr reichhaltig und sehr gut. Das Preis-Leistungs-Verhältnis ist sehr gut. Wir kommen wieder.
Das Hotel liegt zentral. Es ist ein guter Ausgangspunkt für Ausflüge in die Umgebung. Die Zimmer sind groß, sauber und sehr gut ausgestattet. Das Personal ist sehr freundlich und hilfsbereit. Das Frühstück war sehr reichhaltig und sehr gut. Das Preis-Leistungs-Verhältnis ist sehr gut. Wir kommen wieder.
Das Hotel liegt zentral. Es ist ein guter Ausgangspunkt für Ausflüge in die Umgebung. Die Zimmer sind"	1.0444896694477828	['Bett', 'Wellness', 'Preis']	3	2
38	[negative]	" Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Das Frühstück war sehr gut. Die Lage ist sehr gut. Wir haben uns sehr wohl gefühlt.
Der von Ihnen gefundene Preis ist 13 % niedriger als der durchschnittliche Preis dieses Hotels von $ 129 pro Nacht.
Der von Ihnen gefundene Preis ist 10 % niedriger als der durchschnittliche Preis dieses Hotels von $ 129 pro Nacht.
Der von Ihnen gefundene Preis ist 13 % niedriger als der durchschnittliche Preis dieses Hotels von $ 129 pro Nacht.
Der von Ihnen gefundene Preis ist 12 % niedriger als der durchschnittliche Preis dieses Hotels von $ 129 pro Nacht.
Der von Ihnen gefundene"	1.0542650481707727	['Handtuch', 'Preis', 'Hilfe']	3	2
39	[negative]	 Wir waren in diesem Hotel. Das Zimmer war sehr groß und sauber. Der Service war sehr freundlich und hilfsbereit. Das Frühstück war sehr gut und reichhaltig. Die Lage ist zwar etwas abgelegen, aber trotzdem sehr gut. Das Hotel ist sehr zentral gelegen und man ist in wenigen Minuten am Strand. Die Zimmer sind sehr geräumig und sauber. Das Frühstück war sehr lecker und reichhaltig. Die Lage ist sehr gut und man ist in wenigen Minuten am Strand. Die Betten waren sehr bequem und die Betten waren sehr bequem. Das Frühstück war sehr gut und reichhaltig. Das Personal war sehr freundlich und hilfsbereit. Die Lage ist sehr gut und man ist	1.0520074294519197	['Teekocher', 'Geräuschpegel', 'Toilette']	3	3
40	[positive]	" Wir waren in diesem Hotel. Die Zimmer waren sauber, das Personal sehr freundlich und hilfsbereit. Wir haben uns sehr wohl gefühlt.
Positive: Die Qualität der Zimmer ist ok, das Personal sehr freundlich und hilfsbereit. Die Lage ist sehr gut, man ist schnell in der Stadt.
Positive: Die Zimmer sind sauber, das Personal sehr freundlich und hilfsbereit. Die Lage ist sehr gut, man ist schnell in der Stadt.
Positive: Die Zimmer sind sauber, das Personal sehr freundlich und hilfsbereit. Die Lage ist sehr gut, man ist schnell in der Stadt.
Positive: Die Zimmer sind sauber, das Personal sehr"	1.0567664265037915	['Hilfe', 'Teekocher', 'Freizeit']	3	3
41	[positive]	" Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer waren sauber und komfortabel. Die Dusche war sehr sauber. Das Frühstück war sehr gut. Die Mitarbeiter waren sehr freundlich und hilfsbereit. Die Lage des Hotels ist ideal, da man in wenigen Minuten zu Fuß in die Stadt ist.Mehr
Das Hotel liegt in einer sehr ruhigen Gegend und sehr nah an allem, was man braucht. Das Personal ist sehr freundlich und hilfsbereit. Die Zimmer sind sehr sauber und modern eingerichtet. Das Frühstück ist sehr gut und das Personal ist sehr freundlich. Die Lage des Hotels ist ideal, da man in wenigen Minuten zu Fuß in die Stadt"	1.0607684718863615	['Eindruck', 'Badewanne', 'Kaffee']	3	3
42	[negative]	" Wir waren in diesem Hotel. In diesem Hotel gibt es keinen Fernseher. Das Zimmer war sehr klein. Es war alles vorhanden, was man so braucht. Die Heizung funktionierte nicht. Das Frühstück war nicht sehr gut. Alles in allem war das Hotel sehr sauber.
Das Hotel liegt in der Nähe des Strandes und ist dennoch sehr ruhig. Die Zimmer sind zweckmäßig eingerichtet und das Personal ist sehr freundlich und hilfsbereit. Die Lage ist sehr gut, da man mit dem Auto in ca. 10 Minuten in der Stadt ist.
Das Hotel liegt direkt am Strand und ist sehr ruhig. Die Zimmer sind zweckmäßig eingerichtet und das Personal ist sehr"	1.067093682897769	['Haustier', 'Heizung', 'Freizeit']	3	2
43	[negative]	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Wir haben uns sehr wohl gefühlt. Das Hotel liegt sehr zentral und ist sehr gut zu Fuß zu erreichen. Die Zimmer sind groß und sauber. Das Frühstück war sehr gut. Das Personal war sehr freundlich und hilfsbereit. Das Hotel liegt sehr zentral und ist sehr gut zu Fuß zu erreichen. Die Zimmer sind groß und sauber. Das Frühstück war sehr gut. Das Personal war sehr freundlich und hilfsbereit. Das Hotel liegt sehr zentral und ist sehr gut zu Fuß zu erreichen. Die Zimmer sind groß und sauber. Das Frühstück war sehr gut. Das Personal war sehr freundlich und hilfsbereit.	1.0393867703145334	['Lobby', 'Kissen', 'Zimmerservice']	3	3
44	[positive]	 Wir waren in diesem Hotel. Der Service war sehr freundlich und hilfsbereit. Das Zimmer war sauber und das Bad war sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Zimmer war sauber und das Bad war sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Zimmer war sauber und das Bad war sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Zimmer war sauber und das Bad war sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Zimmer war sauber und das Bad war sehr sauber. Das Zimmer war sauber und das Bad war sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Zimmer war sauber und das	1.0416733267546807	['Badewanne', 'Ruhe', 'Zimmerservice']	3	3
45	[positive]	 Wir waren in diesem Hotel. Die Zimmer waren sauber und geräumig. Die Lage des Hotels ist sehr gut. Die Mitarbeiter sind sehr freundlich und hilfsbereit. Das Frühstück war sehr gut. Die Lage ist auch gut. Die Mitarbeiter sind sehr freundlich und hilfsbereit. Das Frühstück war sehr gut. Die Lage ist auch gut. Die Mitarbeiter sind sehr freundlich und hilfsbereit. Das Frühstück war sehr gut. Die Lage ist auch gut. Die Mitarbeiter sind sehr freundlich und hilfsbereit. Das Zimmer war sauber und komfortabel. Die Zimmer waren sauber und komfortabel. Die Lage ist auch gut. Die Mitarbeiter sind sehr freundlich und hilfsbereit. Das Frühstück war sehr gut. Die Lage ist	1.0399633264274646	['Atmosphäre', 'Wellness', 'WLAN']	3	3
46	[negative]	 Wir waren in diesem Hotel. Das Hotel ist sehr modern und sauber. Das Personal ist sehr freundlich und hilfsbereit. Das Frühstück ist sehr gut und reichhaltig. Die Lage ist sehr gut. Die Lage ist sehr gut. Die Zimmer sind groß und sauber. Das Personal ist sehr freundlich und hilfsbereit. Die Lage ist sehr gut. Die Zimmer sind groß und sauber. Das Frühstück ist sehr gut und reichhaltig. Die Lage ist sehr gut. Die Zimmer sind groß und sauber. Das Personal ist sehr freundlich und hilfsbereit. Die Lage ist sehr gut. Die Zimmer sind groß und sauber. Die Lage ist sehr gut. Die Zimmer sind groß und sauber	1.056176722471829	['Zimmerservice', 'Fenster', 'Kind']	3	3
47	[negative]	" Wir waren in diesem Hotel. Sehr schönes, sauberes, sauberes Zimmer. Sehr hilfsbereites Personal. Eine tolle Aussicht. Die Lage ist sehr gut. Die Lage ist sehr gut. Die Zimmer sind sehr sauber.
Erhalten Sie schnelle Antworten von den Mitarbeitern und früheren Gästen des Restaurant Imperial.
Sind Sie bereit, eine bestimmte Strecke zurückzulegen? Wir haben tolle Ergebnisse außerhalb von Kazan gefunden.
€€ - €€€ italienisch Meeresfrüchte mediterran europäisch für Vegetarier geeignet vegane Speisen glutenfreie Speisen
€€ - €€€ asiatisch thailändisch thailändisch für Vegetarier geeignet vegane Speisen glutenfreie Speisen
€€ - €€"	1.0646017959292282	['Aussicht', 'Restaurant', 'Wellness']	3	1
48	[positive]	" Wir waren in diesem Hotel. Die Zimmer waren sauber und komfortabel. Die Angestellten sind sehr freundlich und hilfsbereit. Das Frühstück war sehr gut. Die Lage ist ideal, um die Stadt zu erkunden.
Das Hotel liegt nur einen kurzen Spaziergang vom Strand entfernt. Wir hatten ein Zimmer im 2. Stock, Klimaanlage, Heizung, Ventilator, Handtücher, kostenloses WLAN, Zimmersafe, kostenloses WIFI, TV, Minibar, Safe. Das Zimmer war sauber und komfortabel. Die Angestellten sind sehr freundlich und hilfsbereit. Das Frühstück war sehr gut. Die Lage ist ideal, um die Stadt zu erkunden.
Das Hotel liegt direkt am Strand. Das Zimmer"	1.0645339644687792	['Heizung', 'Frühstück', 'Klimaanlage']	3	0
49	[positive]	" Wir waren in diesem Hotel. Es war sehr sauber und gut ausgestattet. Die Angestellten waren sehr freundlich und hilfsbereit. Die Lage ist sehr zentral und es ist nicht weit zum Strand. Die Zimmer sind sehr gut ausgestattet und das Personal ist sehr freundlich und hilfsbereit. Die Umgebung ist sehr ruhig und man kann sehr gut zu Fuß zum Strand laufen. Wir können dieses Hotel nur empfehlen.
Sehr schönes Hotel mit allem was man braucht. Personal sehr freundlich und hilfsbereit. Das Frühstück war sehr gut und reichhaltig.
Sehr schönes Hotel. Die Zimmer sind sehr gut ausgestattet und das Personal ist sehr freundlich und hilfsbereit. Die Lage ist sehr zentral und es ist"	1.0570037453964682	['Studio', 'Heizung', 'Hilfe']	3	3
