	sentiment	text	org_text	perplexity	sent_predicted_label	sent_predicted_score	sentiment_conv	sent_predicted_label_conv	text_del_stop_words
10	[positive]	 Sehr schönes Hotel wir waren schon das zweite mal hier und es hat uns wieder sehr gut gefallen. Das Personal ist sehr freundlich und hilfsbereit. Das Essen ist gut und die Auswahl ist groß. Wir haben uns sehr wohl gefühlt und kommen wieder. Wir werden auch im nächsten Jahr wieder kommen. Das Personal ist sehr freundlich und hilfsbereit. Das Hotel ist sehr sauber und das Personal ist sehr hilfsbereit. Wir würden jederzeit wieder in dieses Hotel kommen. Vielen Dank an das gesamte Team. Wir kommen auf jeden Fall wieder. Die Anlage ist sehr schön und gepflegt. Wir werden auf	Sehr schönes Hotel wir waren schon das zweite mal hier und können dieses hotel uneingeschränkt weiterempfehlen. drei tolle pools, direkt am meer, wirklich toll!	1.138647222023012	POSITIVE	3.886782169342041	1	1	schönes Hotel schon zweite mal gut gefallen . Personal freundlich hilfsbereit . Essen gut Auswahl groß . wohl gefühlt kommen . nächsten Jahr kommen . Personal freundlich hilfsbereit . Hotel sauber Personal hilfsbereit . jederzeit Hotel kommen . Vielen Dank gesamte Team . kommen Fall . Anlage schön gepflegt .
11	[positive]	 Wir haben und sehr wohl gefühlt Die Finca ist ein sehr schönes, gepflegtes Hotel mit sehr freundlichem Personal. Der Strand ist nicht weit entfernt, der Supermarkt ist auch gleich um die Ecke. Wir hatten Halbpension gebucht, waren aber sehr zufrieden. Das Essen war abwechslungsreich und sehr lecker. Das Personal war immer sehr freundlich und zuvorkommend. Wir haben uns sehr wohl gefühlt. Besonders die Kinderanimation war sehr gut. Die Anlage ist sehr gepflegt und die Zimmer sind sehr geräumig. Wir würden das Hotel jederzeit wieder buchen. Die Lage ist super, es gibt einen schönen Sandstrand	Wir haben und sehr wohl gefühlt Die Finca ist ein Reise wert, für diejenigen die Ruhe und Entspannung suchen. Eingebettet in einen wunderschönen Olianderhain, ware wir ganz ungestört.	1.062673427338678	POSITIVE	3.888664722442627	1	1	wohl gefühlt Finca schönes , gepflegtes Hotel freundlichem Personal . Strand weit entfernt , Supermarkt gleich Ecke . Halbpension gebucht , zufrieden . Essen abwechslungsreich lecker . Personal immer freundlich zuvorkommend . wohl gefühlt . Besonders Kinderanimation gut . Anlage gepflegt Zimmer geräumig . Hotel jederzeit buchen . Lage super , gibt schönen Sandstrand
12	[negative]	" Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig die Zigarettenkippen auf und hatte dann die ganze Zigarettenschachtel im Zimmer. Bei der Ankunft am Tag der Abreise wurde ich vom Personal des Hotels mit einem ""NEIN"""" begrüßt. Auf den Zimmern waren nur Plastikstühle, die Stühle und die Tischdecken waren dreckig und mit Essensresten verschmiert.Die Dusche war schmutzig und die Badewanne war mit Fäkalien übersät. Auf dem Balkon war eine """"Schreckstoilette"""" mit einem schwarzen Schimmelfleck. Die Toilettenbrille"	Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig ab bis nur noch drin waren, Bettlaken wurden bei ca. 27 Grad!!! Zimmertemparatur nicht einmal gewechselt, es wurden Tampons gefunden die nicht von uns stammten, die einzigste Steckdose mit eu passform war runtergerissen und mann hätte sich einene Schlag holen können....usw....	1.1215759964741274	NEGATIVE	3.4002809524536133	0	0	Deutsch gesagt besch * * * * * .... Zimmerreinigung : Zigarettenpackung Freundin nahm ständig Zigarettenkippen ganze Zigarettenschachtel Zimmer . Ankunft Tag Abreise wurde Personal Hotels `` NEIN '' '' begrüßt . Zimmern Plastikstühle , Stühle Tischdecken dreckig Essensresten verschmiert.Die Dusche schmutzig Badewanne Fäkalien übersät . Balkon `` '' Schreckstoilette '' '' schwarzen Schimmelfleck . Toilettenbrille
13	[positive]	 Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen sich nicht mit Kritik auseinander setzen, wenn man nicht wollte.Die Zimmerreinigung war gut.Beschwerden wurden sofort behoben.Ein Tipp: W-lan ist in der Lobby gratis, die Zimmer sind aber teilweise sehr hellhörig.Der Umgang mit Beschwerden ist sehr unterschiedlich.Ich bin mit meiner Freundin verreist, doch leider mussten wir feststellen, dass der Service der Rezeption nicht so gut war.Es wurde nicht richtig gehandelt, was die anderen Gäste betrifft.Bei der Abreise haben wir noch einen Schock erlebt.	Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen es sich nicht anmerken.	1.080750237597702	POSITIVE	3.844036102294922	1	1	Super liebe nettes Personal , leider manchmal uberfördert.Sie ließen Kritik auseinander setzen , wollte.Die Zimmerreinigung gut.Beschwerden wurden sofort behoben.Ein Tipp : W-lan Lobby gratis , Zimmer teilweise hellhörig.Der Umgang Beschwerden unterschiedlich.Ich Freundin verreist , leider mussten feststellen , Service Rezeption gut war.Es wurde richtig gehandelt , Gäste betrifft.Bei Abreise Schock erlebt .
14	[negative]	 Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer reinigen. Im Hotel werden keine Sportmöglichkeiten angeboten. Animation nur für Erwachsene. Bei dem Hotel handelt es sich um ein Sterne Hotel. Die Sauberkeit im Hotel lässt sehr zu wünschen übrig. Wir hatten eine Woche lang keine Handtücher. Am Strand wird nur Plastikmüll angespült. Die Poolanlage ist sehr schön und gepflegt. Die Animateure waren immer freundlich und haben sich Mühe gegeben. Der Strand ist sehr klein und sehr dreckig. Die Strandliegen sind total verdreckt. Die Handtücher werden nur alle Tage gewechselt.	Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer bewohnten. Nitro- und Farbeimer standen vor den Zimmer meisten offen so das ein unerträglicher Geruch Tag und Nacht im Zimmer war.	1.0480702732663163	NEGATIVE	2.883732557296753	0	0	Urlaub Baustelle Renovierungsarbeiten Gäste Zimmer reinigen . Hotel Sportmöglichkeiten angeboten . Animation Erwachsene . Hotel handelt Sterne Hotel . Sauberkeit Hotel lässt wünschen übrig . Woche lang Handtücher . Strand Plastikmüll angespült . Poolanlage schön gepflegt . Animateure immer freundlich Mühe gegeben . Strand klein dreckig . Strandliegen total verdreckt . Handtücher Tage gewechselt .
15	[positive]	 Unser Zimmer war sehr groß, sehr gut ausgestattet und alles war sauber. Die Betten waren sehr beqüm und wir hatten ein sehr großes Bett. Das Bad war sehr sauber und mit einer großen Dusche ausgestattet. Es gab auch einen Fön und einen Fernseher. Das Zimmer wurde jeden Tag gereinigt und die Handtücher gewechselt. Auch das Zimmermädchen war sehr freundlich und hat uns immer sehr gut verwöhnt. Wir hatten einen Safe im Zimmer, der auch täglich aufgefüllt wurde. Das Zimmer wurde jeden Tag gereinigt und die Betten wurden frisch bezogen. Das Zimmer war sehr sauber und das	Unser Zimmer war sehr groß, sehr gut ausgestattet und alles war noch recht neu. Die Betten waren super beqüm und schön breit, die Klimaanlage funktionierte einwandfrei, ließ sich individüll regeln und lief sehr leise, die Minibar wurde täglich mit Mineralwasser aufgefüllt, die Betten täglich frisch bezogen. Das Badezimmer war groß, besonders die Dusche, ein Föhn war auch vorhanden. Von der Terasse aus konnten wir direkt in den Pool gehen, der sich vor unserem Bungalow befand. Es war einfach genial!	1.0841551715228288	POSITIVE	3.916737318038941	1	1	Zimmer groß , gut ausgestattet sauber . Betten beqüm großes Bett . Bad sauber großen Dusche ausgestattet . gab Fön Fernseher . Zimmer wurde Tag gereinigt Handtücher gewechselt . Zimmermädchen freundlich immer gut verwöhnt . Safe Zimmer , täglich aufgefüllt wurde . Zimmer wurde Tag gereinigt Betten wurden frisch bezogen . Zimmer sauber
16	[negative]	 Wir waren die Wochen in dem neün Anbau dessen Zimmer noch nicht fertig war. Der Zustand war gut, aber die Zimmerreinigung war mangelhaft. Man musste schon viel Zeit in der Küche verbringen, da die Küche nicht mehr die beste war. Man hatte das Gefühl das es noch nicht mal richtig sauber war. Im Bad gab es auch schon bessere Zeiten. Die Dusche war sehr klein und die Duschkopfhalterung verrostet. Der Duschkopf hatte nur eine Halterung, so dass man immer die Halterung festhalten musste. Der Duschkopf war nur mit einer Art Kette befestigt	Wir waren die Wochen in dem neün Anbau dessen Zimmer eigendlich eine Klimaanlage und einen Fernseher haben sollten, wobei aber die oben beschriebenen Probleme auftraten. Außerdem gab es zwischendurch nur kaltes Wasser, was nicht nur durch uns bemängelt wurde. Das beste im Zimmer war der Kühlschrank! Die Matratzen waren total durchgelegen. Die Zimmer lagen an der Meerseite 	1.1777408044083693	NEGATIVE	2.9845075607299805	0	0	Wochen neün Anbau Zimmer fertig . Zustand gut , Zimmerreinigung mangelhaft . schon Zeit Küche verbringen , Küche mehr beste . Gefühl mal richtig sauber . Bad gab schon bessere Zeiten . Dusche klein Duschkopfhalterung verrostet . Duschkopf Halterung , immer Halterung festhalten . Duschkopf Art Kette befestigt
17	[negative]	 Nie wieder Hotel Playamar! Wir waren für eine Woche im Playamar. Wir waren schon oft in Ägypten und waren bisher immer zufrieden. Das Hotel ist nicht schön, aber auch nicht schlecht. Die Sauberkeit lässt zu wünschen übrig. Es wurde nicht richtig geputzt. Der Pool ist dreckig und die Liegen teilweise defekt. Die Animation ist ein Witz. Die Poolbar ist schlecht und der Kellner hat die Getränke nur auf sein Trinkgeld zurück bekommen. Wir hatten All Inclusive gebucht und mussten für das Abendessen bezahlen. Als wir es aber am letzten Tag zum Essen geschafft haben	Nie wieder Hotel Playamar! Wir waren für eine Woche im Hotel Playamar. Wir hatten ein Familienzimmer mit Küchenbereich. Die Sauberkeit im Hotel=0, überall Dreck. Die Betten total verrostet und Matratzen durchgelegen. Die Schränke sind kaputt und fallen bald auseinander, Stühle und Tisch total schmierig und befleckt, Zimmer wurde in den Tagen nur 2xgesäubert. Es wurde nur sauberes Toilettenpapier hingelegt und Hantücher gewechselt, auf den Boden blieb der Dreck liegen. Das Hotel ist in einem sehr alten Zustand. Fahrstuhl auch defekt, wir sind 1xsteckengeblieben, also lieber die Treppe benutzen.	1.1268288198713383	NEGATIVE	3.162850379943848	0	0	Nie Hotel Playamar ! Woche Playamar . schon oft Ägypten bisher immer zufrieden . Hotel schön , schlecht . Sauberkeit lässt wünschen übrig . wurde richtig geputzt . Pool dreckig Liegen teilweise defekt . Animation Witz . Poolbar schlecht Kellner Getränke Trinkgeld zurück bekommen . All Inclusive gebucht mussten Abendessen bezahlen . letzten Tag Essen geschafft
18	[positive]	 Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum weiterempfehlen. Immer ein freundliches Lächeln. Sehr nette und lustige Atmosphäre. Danke an ihn für die schöne Zeit.Wir kommen wieder.Danke an ihn für die schöne Zeit.Danke an ihn für die schöne Zeit.Danke an ihn für die schöne Zeit.Danke an ihn für die schöne Zeit.Danke an ihn für die schöne Zeit.Danke an ihn für die schöne Zeit.Danke an ihn für die schöne Zeit.Danke an ihn für die schöne Zeit.Danke an ihn für die schöne Zeit.Danke an ihn	Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum quatschen.	1.1512689566355656	POSITIVE	3.9770755767822266	1	1	Besitzer wirklich künstlerischer Natur . nett super weiterempfehlen . Immer freundliches Lächeln . nette lustige Atmosphäre . Danke schöne Zeit.Wir kommen wieder.Danke schöne Zeit.Danke schöne Zeit.Danke schöne Zeit.Danke schöne Zeit.Danke schöne Zeit.Danke schöne Zeit.Danke schöne Zeit.Danke schöne Zeit.Danke schöne Zeit.Danke
19	[positive]	 Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich wechselndes Essen.Mittags und Abends immer die gleichen Speisen.Mittags und Abends Pommes, Pizza, Spaghetti, Pommes, Salat, Obst, Nachtisch, Nachtisch, Kuchen, Eis, Eis, Eis, Kuchen, Kuchen, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis, Eis	Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich gab es Speisen vom Grill. Das Pastabuffett hat besonders unseren Kindern gefallen. Das Essen war sehr lecker, reichlich und abwechslungsreich.Salate und Nachtisch waren immer dabei.Personal war unaufdringlich und immer zur Stelle. Saubere neu gedeckte Tische gaben uns selbst als späte Gäste das Gefühl die Ersten am Tisch zu sein.Küchenstil war deutsch mit landestypischen Highlights.Gäste ohne Kinder wird ein späterer Restaurantbesuch empfohlen, wird ruhiger!!! Preise und Trinkgelder im angemessenem Rahmen.	1.08634762270368	POSITIVE	3.4352986812591557	1	1	Restaurant Aussenbar Buffett angeboten.Täglich wechselndes Essen.Mittags Abends immer gleichen Speisen.Mittags Abends Pommes , Pizza , Spaghetti , Pommes , Salat , Obst , Nachtisch , Nachtisch , Kuchen , Eis , Eis , Eis , Kuchen , Kuchen , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis , Eis
20	[negative]	 Ich hab einfach nur gehofft, dass ich bald erlöst werde. Aber leider hat es nicht geklappt. Die Schauspieler waren zwar nett, aber leider auch nur in einem ganz kleinen Nebensatz zu sehen. Die Atmosphäre im Haupthaus war ziemlich kühl. Es war einfach nur ekelig. Das Essen war auch nicht gerade das Beste. Die Auswahl war für ein Sterne Hotel wirklich sehr dürftig. Das Fleisch war zäh und teilweise roh. Die Desserts waren auch nicht gerade der Hit. Der Kaffee war wirklich schlecht. Das Eis war nicht gekühlt und hat sehr lange nach Wasser gestunken	Ich hab einfach nur gehofft, dass ich bald erlöst werde. Selten so einen unlustigen Film gesehen. Tut euch das nicht an!	1.0688286196281156	NEGATIVE	3.396209716796875	0	0	einfach gehofft , bald erlöst . leider geklappt . Schauspieler nett , leider ganz kleinen Nebensatz sehen . Atmosphäre Haupthaus ziemlich kühl . einfach ekelig . Essen gerade Beste . Auswahl Sterne Hotel wirklich dürftig . Fleisch zäh teilweise roh . Desserts gerade Hit . Kaffee wirklich schlecht . Eis gekühlt lange Wasser gestunken
