	sentiment	text	gen_text	perplexity	keywords	num_keywords	num_keywords_not_used
10	[positive]	[positive] Wir waren in diesem Hotel. Atmosphäre war super Empfang war herzlich und Studio hatte ausreichend Platz um zu sitzen und zu entspannen. Es war für uns sehr entspannend. Das Essen war hervorragend und abwechslungsreich. Das Personal war immer sehr freundlich und hilfsbereit. Ein schönes Kompliment an das Animationsteam. Ich habe viel Spaß gehabt. Das Sportprogramm für Erwachsene war sehr abwechslungsreich und für jung und alt gab es viel. Es war für jeden etwas dabei. Es hat sich aber alles sehr gut organisiert und die Animateure waren sehr nett. Es war ruhig im Hotel	 Wir waren in diesem Hotel. Atmosphäre war super Empfang war herzlich und Studio hatte ausreichend Platz um zu sitzen und zu entspannen. Es war für uns sehr entspannend. Das Essen war hervorragend und abwechslungsreich. Das Personal war immer sehr freundlich und hilfsbereit. Ein schönes Kompliment an das Animationsteam. Ich habe viel Spaß gehabt. Das Sportprogramm für Erwachsene war sehr abwechslungsreich und für jung und alt gab es viel. Es war für jeden etwas dabei. Es hat sich aber alles sehr gut organisiert und die Animateure waren sehr nett. Es war ruhig im Hotel	1.0825368247107807	['Atmosphäre', 'Studio', 'Empfang']	3	0
11	[negative]	[negative] Wir waren in diesem Hotel. Der Service war eine Katastrophe. Wir hatten das Zimmer im Haupthaus gebucht. Klimaanlage kalt, Minibar nicht vorhanden, kein Handtuchheizung Heizung defekt, Betten dreckig, kein Fön im Zimmer. Der Hotelbesitzer war sehr unfreundlich. Unser Zimmer wurde nicht gereinigt, das ganze Bad dreckig und nicht geputz. Die Handtücher wurden nicht gewechselt, der Boden auch nicht, wir hatten einen großen Dreckhaufen im Zimmer.Die Kellner waren einfach nur unfreundlich. Wenn man sich umdrehte, wurde man nicht	 Wir waren in diesem Hotel. Der Service war eine Katastrophe. Wir hatten das Zimmer im Haupthaus gebucht. Klimaanlage kalt, Minibar nicht vorhanden, kein Handtuchheizung Heizung defekt, Betten dreckig, kein Fön im Zimmer. Der Hotelbesitzer war sehr unfreundlich. Unser Zimmer wurde nicht gereinigt, das ganze Bad dreckig und nicht geputz. Die Handtücher wurden nicht gewechselt, der Boden auch nicht, wir hatten einen großen Dreckhaufen im Zimmer.Die Kellner waren einfach nur unfreundlich. Wenn man sich umdrehte, wurde man nicht	1.119014924759562	['Handtuch', 'Heizung', 'Minibar']	3	0
12	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Das Frühstück war immer das gleiche und das Abendessen war auch das schlimmste. Die Kinder hatten Durchfall und waren auch nicht mit Essen versorgt. Die Kaffee und Milch Badewanne dreckig und das Wasser im Zimmer total verkokelt und sehr schlecht. Das einzige was man trinken konnte, ist die Milch und die Milchkanne. Die Getränke an der Bar auch nur gegen Bezahlung. Man hat oft das Wasser an der Bar gekauft als man noch nicht da war. Das Personal hat oft nicht ein	 Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Das Frühstück war immer das gleiche und das Abendessen war auch das schlimmste. Die Kinder hatten Durchfall und waren auch nicht mit Essen versorgt. Die Kaffee und Milch Badewanne dreckig und das Wasser im Zimmer total verkokelt und sehr schlecht. Das einzige was man trinken konnte, ist die Milch und die Milchkanne. Die Getränke an der Bar auch nur gegen Bezahlung. Man hat oft das Wasser an der Bar gekauft als man noch nicht da war. Das Personal hat oft nicht ein	1.1510610538490482	['Badewanne', 'Kaffee', 'Kind']	3	0
13	[negative]	[negative] Wir waren in diesem Hotel. Sauberkeit und Hilfe Leistungsanspruch sind nicht genug. Das Personal ist unfreundlich und unmotiviert. Die Zimmer sind sehr in die Jahre gekommen und teilweise sogar dreckig. Handtücher wurden auch nicht gewechselt. Die Anlage wurde zwar mehrmals täglich gereinigt, aber das ist wirklich nicht das Problem. Die Zimmer sind sehr abgewohnt und in sehr schlechtem Zustand. Sehr viele Flecken auf den Wänden und im Bad. Das Badezimmer ist eine Zumutung. Es stinkt nach Chemie, und in dieser Nacht stank es sehr nach Urin	 Wir waren in diesem Hotel. Sauberkeit und Hilfe Leistungsanspruch sind nicht genug. Das Personal ist unfreundlich und unmotiviert. Die Zimmer sind sehr in die Jahre gekommen und teilweise sogar dreckig. Handtücher wurden auch nicht gewechselt. Die Anlage wurde zwar mehrmals täglich gereinigt, aber das ist wirklich nicht das Problem. Die Zimmer sind sehr abgewohnt und in sehr schlechtem Zustand. Sehr viele Flecken auf den Wänden und im Bad. Das Badezimmer ist eine Zumutung. Es stinkt nach Chemie, und in dieser Nacht stank es sehr nach Urin	1.0954319293771206	['Hilfe', 'Leistungs', 'Sauberkeit']	3	0
14	[negative]	[negative] Wir waren in diesem Hotel. Sehr unfreundliches Personal. Die Hotelanlage war sehr dreckig und das Essen war ungenießbar. Die Auswahl war sehr gering und es gab jeden Tag das gleiche. Das Einzige was man essen konnte war das Frühstück! Das Personal war sehr unfreundlich und man fühlte sich nicht willkommen. Das einzige was man essen konnte war die Pizza. Es gab jeden Tag das gleiche und das war wirklich nicht gut. Das Personal war auch sehr unfreundlich. Die Bedienung an der Bar war sehr unfreundlich und man konnte sich	 Wir waren in diesem Hotel. Sehr unfreundliches Personal. Die Hotelanlage war sehr dreckig und das Essen war ungenießbar. Die Auswahl war sehr gering und es gab jeden Tag das gleiche. Das Einzige was man essen konnte war das Frühstück! Das Personal war sehr unfreundlich und man fühlte sich nicht willkommen. Das einzige was man essen konnte war die Pizza. Es gab jeden Tag das gleiche und das war wirklich nicht gut. Das Personal war auch sehr unfreundlich. Die Bedienung an der Bar war sehr unfreundlich und man konnte sich	1.0613123729947604	['Sehenswürdigkeit', 'Fenster', 'Dusche']	3	3
15	[negative]	[negative] Wir waren in diesem Hotel. Die Lage war total miserabel. Es hat einfach nicht geschmeckt. Der Pool war schmutzig und Atmosphäre einfach unerträglich. Badewanne im Pool war nicht zu benutzen. Das Essen war nicht wirklich gut. Alles war nur lauwarm und das ganze Personal war sehr unfreundlich. Die Auswahl war so groß das man nur auf die Getränke zu sich konnte. Der einzige Saft war der in der Bar. Alles musste man sich selbst holen. Die Zimmer waren dreckig, das Bett war dreckig und man konnte nur die Koffer	 Wir waren in diesem Hotel. Die Lage war total miserabel. Es hat einfach nicht geschmeckt. Der Pool war schmutzig und Atmosphäre einfach unerträglich. Badewanne im Pool war nicht zu benutzen. Das Essen war nicht wirklich gut. Alles war nur lauwarm und das ganze Personal war sehr unfreundlich. Die Auswahl war so groß das man nur auf die Getränke zu sich konnte. Der einzige Saft war der in der Bar. Alles musste man sich selbst holen. Die Zimmer waren dreckig, das Bett war dreckig und man konnte nur die Koffer	1.137197232789611	['Badewanne', 'Atmosphäre', 'Lage']	3	0
16	[positive]	[positive] Wir waren in diesem Hotel. Die Sauberkeit ist sehr gut. Die Zimmer sind groß und auch recht sauber. Man kann sich jeden Tag ein Wellness Zimmer aussuchen und sie mit Kind machen lassen. Wir hatten auch einen Zimmersafe. Der war im Zimmer vorhanden. Es wurde jeden Tag geputzt und die Betten gemacht. Der Balkon war sehr schön und die Handtücher wurden jeden Tag gewechselt. Wir haben auch immer die Zimmer gewechselt. Die Zimmer sind groß und sehr sauber. Man kann sich in jedem Zimmer die Wäsche waschen lassen, es gibt ein Bettlaken	 Wir waren in diesem Hotel. Die Sauberkeit ist sehr gut. Die Zimmer sind groß und auch recht sauber. Man kann sich jeden Tag ein Wellness Zimmer aussuchen und sie mit Kind machen lassen. Wir hatten auch einen Zimmersafe. Der war im Zimmer vorhanden. Es wurde jeden Tag geputzt und die Betten gemacht. Der Balkon war sehr schön und die Handtücher wurden jeden Tag gewechselt. Wir haben auch immer die Zimmer gewechselt. Die Zimmer sind groß und sehr sauber. Man kann sich in jedem Zimmer die Wäsche waschen lassen, es gibt ein Bettlaken	1.1062960154711898	['Wellness', 'Kind', 'Sauberkeit']	3	0
17	[negative]	[negative] Wir waren in diesem Hotel. Das Personal war sehr unfreundlich und nicht hilfsbereit. Die Zimmerreinigung war nicht gut. Die Poolanlage war dreckig und es gab keine Dusche. Es gab keine Aussicht auf die Schwimmbad. Fitnessraum gab es nicht. Die Bar war nur für die Gäste im Hotel. Die Bedienung war sehr unfreundlich. Wir haben ein anderes Zimmer bekommen. Das war besser. Der Service war so schlecht. Es wurde überhaupt nur ein Zettel aus der Hand gegeben. Der Roomboy hat auch nichts gemacht. Er hat nur die	 Wir waren in diesem Hotel. Das Personal war sehr unfreundlich und nicht hilfsbereit. Die Zimmerreinigung war nicht gut. Die Poolanlage war dreckig und es gab keine Dusche. Es gab keine Aussicht auf die Schwimmbad. Fitnessraum gab es nicht. Die Bar war nur für die Gäste im Hotel. Die Bedienung war sehr unfreundlich. Wir haben ein anderes Zimmer bekommen. Das war besser. Der Service war so schlecht. Es wurde überhaupt nur ein Zettel aus der Hand gegeben. Der Roomboy hat auch nichts gemacht. Er hat nur die	1.1035344805586622	['Aussicht', 'Schwimmbad', 'Fitness']	3	0
18	[positive]	[positive] Wir waren in diesem Hotel. Die Zimmer sind sehr groß und geräumig. Kissen sind auch gut. Die Aussicht ist traumhaft. Wellness gibt es in diesem Hotel nicht. Die Angestellten sind immer sehr nett und freundlich. Es gibt im Hotel eine Bar und eine Lobby. Im Hotel wird die ganze Anlage kostenlos von einem Kellner gesäubert. Der ganze Hotelbereich ist sehr sauber und es herrscht eine ruhige, angenehme Atmosphäre. Wir waren wirklich zufrieden mit allem. Das Personal im Hotel war immer sehr freundlich und hilfsbereit. Besonders gut hat uns die Hotelmanager	 Wir waren in diesem Hotel. Die Zimmer sind sehr groß und geräumig. Kissen sind auch gut. Die Aussicht ist traumhaft. Wellness gibt es in diesem Hotel nicht. Die Angestellten sind immer sehr nett und freundlich. Es gibt im Hotel eine Bar und eine Lobby. Im Hotel wird die ganze Anlage kostenlos von einem Kellner gesäubert. Der ganze Hotelbereich ist sehr sauber und es herrscht eine ruhige, angenehme Atmosphäre. Wir waren wirklich zufrieden mit allem. Das Personal im Hotel war immer sehr freundlich und hilfsbereit. Besonders gut hat uns die Hotelmanager	1.06636643125362	['Wellness', 'Aussicht', 'Kissen']	3	0
19	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war das schlechteste was wir je gegessen haben. Jeden Tag das gleiche und nie eine Abwechslung. Die Auswahl war mehr als bescheiden und das Personal war auch nicht gerade freundlich. Die Getränke waren nicht trinkbar und die Klimaanlage nicht immer so wie man es sich wünscht. Die Klimaanlage hat einfach nicht funktioniert und der Kühlschrank war auch nicht wirklich zu gebrauchen und die Fenster waren auch nicht richtig offen. Die Dusche ist auch nicht wirklich sauber und die Heizung hat auch nicht funktioniert und wenn dann wurde einfach der ganze Kasten einfach	 Wir waren in diesem Hotel. Das Essen war das schlechteste was wir je gegessen haben. Jeden Tag das gleiche und nie eine Abwechslung. Die Auswahl war mehr als bescheiden und das Personal war auch nicht gerade freundlich. Die Getränke waren nicht trinkbar und die Klimaanlage nicht immer so wie man es sich wünscht. Die Klimaanlage hat einfach nicht funktioniert und der Kühlschrank war auch nicht wirklich zu gebrauchen und die Fenster waren auch nicht richtig offen. Die Dusche ist auch nicht wirklich sauber und die Heizung hat auch nicht funktioniert und wenn dann wurde einfach der ganze Kasten einfach	1.0780903983509527	['Rechnung', 'Fenster', 'Heizung']	3	1
20	[positive]	[positive] Wir waren in diesem Hotel. Super Urlaub. Sehr gute Lage mit super Blick auf die Bucht und die Hotelanlage. Die Küche war sehr gut. Alles sauber und die Zimmer waren immer sehr sauber. Man konnte sehr gut den ganzen Tag mit dem Personal reden. Die Angestellten sprechen alle etwas Deutsch und sind auch sehr schnell mit dem Bezahlen der Rechnung Hilfe. Wir werden nächstes Jahr wieder kommen. Der Strand ist wirklich schön und der Strand auch! Man kann die ganze Familie mitbenutzen, da wir sehr viel Spaß hatten. Wir können es sehr	 Wir waren in diesem Hotel. Super Urlaub. Sehr gute Lage mit super Blick auf die Bucht und die Hotelanlage. Die Küche war sehr gut. Alles sauber und die Zimmer waren immer sehr sauber. Man konnte sehr gut den ganzen Tag mit dem Personal reden. Die Angestellten sprechen alle etwas Deutsch und sind auch sehr schnell mit dem Bezahlen der Rechnung Hilfe. Wir werden nächstes Jahr wieder kommen. Der Strand ist wirklich schön und der Strand auch! Man kann die ganze Familie mitbenutzen, da wir sehr viel Spaß hatten. Wir können es sehr	1.1283377418169291	['Hilfe', 'Personal', 'Rechnung']	3	0
21	[positive]	[positive] Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden täglich gereinigt und das Zimmer war immer sehr sauber. Die Zimmer waren sehr sauber und die Handtücher wurden täglich gewechselt. Die Zimmer wurden täglich gereinigt und die Zimmer wurden täglich gereinigt. Es gab jeden Tag frische Bettwäsche und Handtücher und der Zimmerservice war auch sehr gut. Die Zimmer wurden jeden Tag gereinigt und die Handtücher wurden jeden Tag gewechselt. Die Zimmer waren immer sehr sauber und die Zimmer wurden jeden Tag gereinigt. Wir hatten einen Zimmersafe und auch die Zimmer hatten	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden täglich gereinigt und das Zimmer war immer sehr sauber. Die Zimmer waren sehr sauber und die Handtücher wurden täglich gewechselt. Die Zimmer wurden täglich gereinigt und die Zimmer wurden täglich gereinigt. Es gab jeden Tag frische Bettwäsche und Handtücher und der Zimmerservice war auch sehr gut. Die Zimmer wurden jeden Tag gereinigt und die Handtücher wurden jeden Tag gewechselt. Die Zimmer waren immer sehr sauber und die Zimmer wurden jeden Tag gereinigt. Wir hatten einen Zimmersafe und auch die Zimmer hatten	1.0578308326809303	['Haustier', 'Kosmetikartikel', 'Aussicht']	3	3
22	[negative]	[negative] Wir waren in diesem Hotel. Nie wieder!!! Die Zimmer sind sehr heruntergekommen. Die Zimmer sind sehr schmutzig und dreckig. Die Betten sind auch sehr heruntergekommen. Das Bad ist sehr alt und die Handtücher sind auch sehr alt. Die Dusche war auch sehr alt und das Wasser im Bad war auch sehr dreckig. Die Klimaanlage war auch sehr alt und hat auch nicht funktioniert. Die Handtücher wurden auch nicht gewechselt. Die Zimmer waren auch sehr dreckig. Die Betten waren auch sehr dreckig und die Handtücher wurden auch nicht gewechselt. Die	 Wir waren in diesem Hotel. Nie wieder!!! Die Zimmer sind sehr heruntergekommen. Die Zimmer sind sehr schmutzig und dreckig. Die Betten sind auch sehr heruntergekommen. Das Bad ist sehr alt und die Handtücher sind auch sehr alt. Die Dusche war auch sehr alt und das Wasser im Bad war auch sehr dreckig. Die Klimaanlage war auch sehr alt und hat auch nicht funktioniert. Die Handtücher wurden auch nicht gewechselt. Die Zimmer waren auch sehr dreckig. Die Betten waren auch sehr dreckig und die Handtücher wurden auch nicht gewechselt. Die	1.070471223589249	['Kissen', 'Kosmetikartikel', 'Preis']	3	3
23	[positive]	[positive] Wir waren in diesem Hotel. Das Hotel ist sehr sauber und das Personal sehr freundlich. Das Essen ist sehr gut und abwechslungsreich. Das Personal ist sehr freundlich und spricht gut deutsch. Die Zimmer sind sehr groß und sehr sauber und die Ausstattung ist auch gut. Die Lage des Hotels ist super, man ist schnell am Strand und hat die ganze Gegend erkundet. Das Personal ist sehr nett und spricht gut deutsch. Das Freizeitangebot ist groß und man kann sich dort sehr gut erholen. Das Kind und Teeny Fenster haben wir nicht genutzt, da es	 Wir waren in diesem Hotel. Das Hotel ist sehr sauber und das Personal sehr freundlich. Das Essen ist sehr gut und abwechslungsreich. Das Personal ist sehr freundlich und spricht gut deutsch. Die Zimmer sind sehr groß und sehr sauber und die Ausstattung ist auch gut. Die Lage des Hotels ist super, man ist schnell am Strand und hat die ganze Gegend erkundet. Das Personal ist sehr nett und spricht gut deutsch. Das Freizeitangebot ist groß und man kann sich dort sehr gut erholen. Das Kind und Teeny Fenster haben wir nicht genutzt, da es	1.076191374216373	['Fenster', 'Kind', 'Freizeit']	3	0
