	sentiment	text	gen_text	perplexity	keywords	num_keywords	num_keywords_not_used
10	[positive]	[positive] Wir waren in diesem Hotel. Atmosphäre wie zuhause Empfang Studio mit Klimaanlage, TV, Telefon, Minibar, Balkon, Balkonmöbel, Minibar, Kühlschrank, Safe, Telefon, Balkonmöbel, sehr sauber und gepflegt. Das Personal ist sehr freundlich und hilfsbereit. Wir hatten ein Familienzimmer, welches auch sehr groß war. Es war immer sauber und wurde täglich gereinigt. Die Zimmer waren immer sehr sauber und hatten eine gute Lage. Wir hatten ein Zimmer mit Meerblick und hatten ein großes Bad mit Dusche und einem Balkon. Es war sehr ruhig und man konnte	 Wir waren in diesem Hotel. Atmosphäre wie zuhause Empfang Studio mit Klimaanlage, TV, Telefon, Minibar, Balkon, Balkonmöbel, Minibar, Kühlschrank, Safe, Telefon, Balkonmöbel, sehr sauber und gepflegt. Das Personal ist sehr freundlich und hilfsbereit. Wir hatten ein Familienzimmer, welches auch sehr groß war. Es war immer sauber und wurde täglich gereinigt. Die Zimmer waren immer sehr sauber und hatten eine gute Lage. Wir hatten ein Zimmer mit Meerblick und hatten ein großes Bad mit Dusche und einem Balkon. Es war sehr ruhig und man konnte	1.088254279074924	['Atmosphäre', 'Studio', 'Empfang']	3	0
11	[negative]	[negative] Wir waren in diesem Hotel. Handtuchwechsel war nicht möglich. Minibarheizung defekt Heizung wurde nicht repariert. Bettlaken waren dreckig. Die Bettwäsche wurde jeden Tag gewechselt. Handtücher waren dreckig. Die Handtücher wurden auch nicht gewechselt. Zimmer waren dreckig. Kein Föhn, kein Telefon. TV war nur auf Englisch. Keine Minibar. Keine Klimaanlage. Keine Klimaanlage. Kein TV. Minibar und Safe sind vorhanden. Es gibt einen Safe in der Lobby. Der kostet extra. Es gibt einen Safe im Zimmer. Es gibt eine Minibar. Die Minibar	 Wir waren in diesem Hotel. Handtuchwechsel war nicht möglich. Minibarheizung defekt Heizung wurde nicht repariert. Bettlaken waren dreckig. Die Bettwäsche wurde jeden Tag gewechselt. Handtücher waren dreckig. Die Handtücher wurden auch nicht gewechselt. Zimmer waren dreckig. Kein Föhn, kein Telefon. TV war nur auf Englisch. Keine Minibar. Keine Klimaanlage. Keine Klimaanlage. Kein TV. Minibar und Safe sind vorhanden. Es gibt einen Safe in der Lobby. Der kostet extra. Es gibt einen Safe im Zimmer. Es gibt eine Minibar. Die Minibar	1.097777200268153	['Handtuch', 'Heizung', 'Minibar']	3	0
12	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war nicht gut. Es gab jeden Tag das gleiche und das jeden Tag. Es gab auch nicht viel Abwechslung. Das Personal war auch nicht sehr freundlich. Die Kinder hatten das Pech und die Badewanne war auch Kaffeeig. Die Poolbar war auch nicht so gut. Es gab nur zwei Bars. Die ersten zwei Tage war es sehr voll. Es gab immer nur zwei Kellner. Das Personal war auch nicht sehr freundlich. Die Poolbar war auch nicht so gut. Es gab nur zwei Kellner. Die	 Wir waren in diesem Hotel. Das Essen war nicht gut. Es gab jeden Tag das gleiche und das jeden Tag. Es gab auch nicht viel Abwechslung. Das Personal war auch nicht sehr freundlich. Die Kinder hatten das Pech und die Badewanne war auch Kaffeeig. Die Poolbar war auch nicht so gut. Es gab nur zwei Bars. Die ersten zwei Tage war es sehr voll. Es gab immer nur zwei Kellner. Das Personal war auch nicht sehr freundlich. Die Poolbar war auch nicht so gut. Es gab nur zwei Kellner. Die	1.157639274852376	['Badewanne', 'Kaffee', 'Kind']	3	0
13	[negative]	[negative] Wir waren in diesem Hotel. Sauberkeit war nicht leistungsleistungs leistungsleistungs leistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungs	 Wir waren in diesem Hotel. Sauberkeit war nicht leistungsleistungs leistungsleistungs leistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungsleistungs	1.8677580585607705	['Hilfe', 'Leistungs', 'Sauberkeit']	3	2
14	[negative]	[negative] Wir waren in diesem Hotel. Die Zimmer waren dreckig und das Badezimmer war auch dreckig. Die Bettwäsche wurde jeden Tag gewechselt. Die Handtücher wurden nur alle zwei Tage gewechselt. Die Betten waren auch dreckig. Die Zimmer waren dreckig. Die Betten wurden nur einmal gemacht und die Handtücher auch jeden Tag. Die Klimaanlage hat nicht funktioniert und die Minibar war auch nicht. Die Handtücher wurden jeden Tag gewechselt und die Bettwäsche auch jeden Tag. Die Bettwäsche wurde auch jeden Tag gewechselt. Die Handtücher wurden auch jeden Tag gewechselt. Die Zimmer sind nicht	 Wir waren in diesem Hotel. Die Zimmer waren dreckig und das Badezimmer war auch dreckig. Die Bettwäsche wurde jeden Tag gewechselt. Die Handtücher wurden nur alle zwei Tage gewechselt. Die Betten waren auch dreckig. Die Zimmer waren dreckig. Die Betten wurden nur einmal gemacht und die Handtücher auch jeden Tag. Die Klimaanlage hat nicht funktioniert und die Minibar war auch nicht. Die Handtücher wurden jeden Tag gewechselt und die Bettwäsche auch jeden Tag. Die Bettwäsche wurde auch jeden Tag gewechselt. Die Handtücher wurden auch jeden Tag gewechselt. Die Zimmer sind nicht	1.0699266822935094	['Sehenswürdigkeit', 'Fenster', 'Dusche']	3	3
15	[negative]	[negative] Wir waren in diesem Hotel. Die Lage war schrecklich. Atmosphäre einfach nur schrecklich. Badewanne war dreckig, man konnte kaum rein. Es gab kein Licht. Die Betten waren dreckig, es gab kein Bettlaken. Es gab kein Wasser. Das Essen war nicht gut. Die Atmosphäre war einfach nur schrecklich. Es gab keinen Service. Das Personal war sehr unfreundlich. Man konnte kaum essen. Die Getränke an der Bar waren auch nicht gut. Es gab keinen Service. Es gab keinen Sekt. Die Bar war dreckig. Es gab	 Wir waren in diesem Hotel. Die Lage war schrecklich. Atmosphäre einfach nur schrecklich. Badewanne war dreckig, man konnte kaum rein. Es gab kein Licht. Die Betten waren dreckig, es gab kein Bettlaken. Es gab kein Wasser. Das Essen war nicht gut. Die Atmosphäre war einfach nur schrecklich. Es gab keinen Service. Das Personal war sehr unfreundlich. Man konnte kaum essen. Die Getränke an der Bar waren auch nicht gut. Es gab keinen Service. Es gab keinen Sekt. Die Bar war dreckig. Es gab	1.0952059089167157	['Badewanne', 'Atmosphäre', 'Lage']	3	0
16	[positive]	[positive] Wir waren in diesem Hotel. Das Hotel ist sehr sauber und das Personal ist sehr freundlich. Das Essen ist sehr gut und abwechslungsreich. Man kann auch abends essen. Das Hotel ist sehr ruhig und man kann sich gut erholen. Das Personal ist sehr freundlich und hilfsbereit. Die Kinder sind sehr zufrieden und die Sauberkeit ist super. Wellness gibt es auch. Es gibt im Hotel viele Möglichkeiten. Der Strand ist sehr schön und das Wasser ist klar. Wir haben uns sehr wohl gefühlt und würden jederzeit wieder hinfahren. Wir hatten ein Superior Zimmer mit	 Wir waren in diesem Hotel. Das Hotel ist sehr sauber und das Personal ist sehr freundlich. Das Essen ist sehr gut und abwechslungsreich. Man kann auch abends essen. Das Hotel ist sehr ruhig und man kann sich gut erholen. Das Personal ist sehr freundlich und hilfsbereit. Die Kinder sind sehr zufrieden und die Sauberkeit ist super. Wellness gibt es auch. Es gibt im Hotel viele Möglichkeiten. Der Strand ist sehr schön und das Wasser ist klar. Wir haben uns sehr wohl gefühlt und würden jederzeit wieder hinfahren. Wir hatten ein Superior Zimmer mit	1.0613026706674398	['Wellness', 'Kind', 'Sauberkeit']	3	0
17	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war eine Zumutung. Das Personal war unfreundlich und unmotiviert. Die Aussicht war sehr schlecht. Fitnessraum war nicht vorhanden. Schwimmbad war dreckig und es gab keine Möglichkeiten sich zu bewegen. Es gab nur eine Bar. Die Bedienung im Restaurant war sehr unfreundlich. Die Getränke wurden nur an den Tisch gebracht. Die Bedienung an der Bar war nicht hilfsbereit. Die Zimmer waren sehr dreckig. Die Dusche war dreckig und die Toiletten waren sehr dreckig. Die Zimmer waren auch sehr	 Wir waren in diesem Hotel. Das Essen war eine Zumutung. Das Personal war unfreundlich und unmotiviert. Die Aussicht war sehr schlecht. Fitnessraum war nicht vorhanden. Schwimmbad war dreckig und es gab keine Möglichkeiten sich zu bewegen. Es gab nur eine Bar. Die Bedienung im Restaurant war sehr unfreundlich. Die Getränke wurden nur an den Tisch gebracht. Die Bedienung an der Bar war nicht hilfsbereit. Die Zimmer waren sehr dreckig. Die Dusche war dreckig und die Toiletten waren sehr dreckig. Die Zimmer waren auch sehr	1.0773149082624511	['Aussicht', 'Schwimmbad', 'Fitness']	3	0
18	[positive]	[positive] Wir waren in diesem Hotel. Die Zimmer sind sehr groß und geräumig. Die Aussicht ist traumhaft. Die Kissen sind traumhaft. Wellness haben wir nicht genutzt, aber wir haben uns sehr wohl gefühlt. Die Betten waren sehr beqüm und wir hatten einen schönen Balkon. Die Zimmer waren immer sauber und ordentlich. Die Klimaanlage war auch immer da, so dass wir nicht nachts um Uhr ins Zimmer müssen. Die Zimmer waren auch sehr hellhörig, was aber nicht schlimm war. Wir hatten ein Zimmer mit einem Schlafzimmer, welches direkt an die Straße	 Wir waren in diesem Hotel. Die Zimmer sind sehr groß und geräumig. Die Aussicht ist traumhaft. Die Kissen sind traumhaft. Wellness haben wir nicht genutzt, aber wir haben uns sehr wohl gefühlt. Die Betten waren sehr beqüm und wir hatten einen schönen Balkon. Die Zimmer waren immer sauber und ordentlich. Die Klimaanlage war auch immer da, so dass wir nicht nachts um Uhr ins Zimmer müssen. Die Zimmer waren auch sehr hellhörig, was aber nicht schlimm war. Wir hatten ein Zimmer mit einem Schlafzimmer, welches direkt an die Straße	1.1419662464241278	['Wellness', 'Aussicht', 'Kissen']	3	0
19	[negative]	[negative] Wir waren in diesem Hotel. Die Zimmer waren sehr einfach eingerichtet. Die Betten waren sehr durchgelegen und die Bettwäsche war auch nicht sehr sauber. Die Handtücher wurden nur einmal gewechselt. Die Betten waren sehr unbeqüm und die Matratzen waren auch nicht gerade sehr beqüm. Die Betten waren auch nicht sehr sauber. Die Handtücher wurden nur einmal gewechselt und die Bettwäsche auch nicht. Die Handtücher wurden auch nicht gewechselt, weil die Klimaanlage nicht funktionierte und die Klimaanlage nicht funktionierte. Die Betten waren auch nicht sehr sauber. Die Handtücher wurden nur einmal gewechselt	 Wir waren in diesem Hotel. Die Zimmer waren sehr einfach eingerichtet. Die Betten waren sehr durchgelegen und die Bettwäsche war auch nicht sehr sauber. Die Handtücher wurden nur einmal gewechselt. Die Betten waren sehr unbeqüm und die Matratzen waren auch nicht gerade sehr beqüm. Die Betten waren auch nicht sehr sauber. Die Handtücher wurden nur einmal gewechselt und die Bettwäsche auch nicht. Die Handtücher wurden auch nicht gewechselt, weil die Klimaanlage nicht funktionierte und die Klimaanlage nicht funktionierte. Die Betten waren auch nicht sehr sauber. Die Handtücher wurden nur einmal gewechselt	1.2145803506076833	['Rechnung', 'Fenster', 'Heizung']	3	3
20	[positive]	[positive] Wir waren in diesem Hotel. Die Zimmer sind sehr groß und mit allem ausgestattet was man braucht. Die Betten sind sehr beqüm und die Handtücher wurden täglich gewechselt. Die Personal ist immer freundlich und die Hilfe die wir bekommen haben wir nicht gebraucht. Die Zimmerrechnungrechnung begleichen wir direktrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichen	 Wir waren in diesem Hotel. Die Zimmer sind sehr groß und mit allem ausgestattet was man braucht. Die Betten sind sehr beqüm und die Handtücher wurden täglich gewechselt. Die Personal ist immer freundlich und die Hilfe die wir bekommen haben wir nicht gebraucht. Die Zimmerrechnungrechnung begleichen wir direktrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichenrechnung begleichen	1.0816656145270132	['Hilfe', 'Personal', 'Rechnung']	3	1
21	[positive]	[positive] Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer waren sauber und wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt und die Handtücher täglich gewechselt. Die Zimmer wurden täglich gereinigt und die Handtücher täglich gewechselt. Die Zimmer wurden täglich gereinigt und die Handtücher wurden täglich gewechselt. Die Zimmer wurden jeden Tag gereinigt und die Betten wurden jeden Tag gemacht. Die Zimmer wurden jeden Tag gereinigt und die Betten wurden jeden Tag gemacht. Die Zimmer wurden jeden Tag gereinigt und die Betten wurden jeden Tag gemacht. Die Zimmer wurden jeden Tag gereinigt und	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer waren sauber und wurden täglich gereinigt. Die Zimmer wurden täglich gereinigt und die Handtücher täglich gewechselt. Die Zimmer wurden täglich gereinigt und die Handtücher täglich gewechselt. Die Zimmer wurden täglich gereinigt und die Handtücher wurden täglich gewechselt. Die Zimmer wurden jeden Tag gereinigt und die Betten wurden jeden Tag gemacht. Die Zimmer wurden jeden Tag gereinigt und die Betten wurden jeden Tag gemacht. Die Zimmer wurden jeden Tag gereinigt und die Betten wurden jeden Tag gemacht. Die Zimmer wurden jeden Tag gereinigt und	1.0638876171519194	['Haustier', 'Kosmetikartikel', 'Aussicht']	3	3
22	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen.	 Wir waren in diesem Hotel. Das Essen war eine Katastrophe. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen. Es gab jeden Tag das gleiche Essen.	1.0581959803947345	['Kissen', 'Kosmetikartikel', 'Preis']	3	3
