	sentiment	text	gen_text	perplexity	keywords	num_keywords	num_keywords_not_used
10	[positive]	[positive] Wir waren in diesem Hotel. Atmosphäre und Empfang waren sehr gut. Studio war sehr groß und sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Essen war sehr gut und abwechslungsreich. Das Personal war immer sehr hilfsbereit und freundlich. Das Zimmer war sehr groß und sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Zimmer war auch sehr sauber. Das Zimmer war auch sehr groß und sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Zimmer war auch sehr groß und sehr sauber. Das Zimmer war auch sehr groß und sehr	 Wir waren in diesem Hotel. Atmosphäre und Empfang waren sehr gut. Studio war sehr groß und sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Essen war sehr gut und abwechslungsreich. Das Personal war immer sehr hilfsbereit und freundlich. Das Zimmer war sehr groß und sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Zimmer war auch sehr sauber. Das Zimmer war auch sehr groß und sehr sauber. Das Personal war sehr freundlich und hilfsbereit. Das Zimmer war auch sehr groß und sehr sauber. Das Zimmer war auch sehr groß und sehr	1.080877647280702	['Atmosphäre', 'Studio', 'Empfang']	3	0
11	[negative]	[negative] Wir waren in diesem Hotel. Handtuchwechsel war nicht möglich. Minibar Heizung ging nicht. Das Essen war sehr schlecht. Es gab nur eine Sorte Fleisch und eine Sorte Gemüse. Das Fleisch war sehr trocken und die Gemüseauswahl sehr klein. Das Gemüse war sehr trocken und die Beilagen waren sehr fettig. Das Fleisch war sehr trocken und die Beilagen waren sehr fettig. Das Gemüse war sehr trocken und die Beilagen waren sehr fettig. Das Fleisch war sehr trocken und die Beilagen waren sehr fettig. Das Gemüse war sehr trocken und die Beilagen	 Wir waren in diesem Hotel. Handtuchwechsel war nicht möglich. Minibar Heizung ging nicht. Das Essen war sehr schlecht. Es gab nur eine Sorte Fleisch und eine Sorte Gemüse. Das Fleisch war sehr trocken und die Gemüseauswahl sehr klein. Das Gemüse war sehr trocken und die Beilagen waren sehr fettig. Das Fleisch war sehr trocken und die Beilagen waren sehr fettig. Das Gemüse war sehr trocken und die Beilagen waren sehr fettig. Das Fleisch war sehr trocken und die Beilagen waren sehr fettig. Das Gemüse war sehr trocken und die Beilagen	1.1531177161652268	['Handtuch', 'Heizung', 'Minibar']	3	0
12	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war eine Zumutung. Das Zimmer war schmutzig und alt. Das Badezimmer war kindisch Badewanne Kaffee war nicht vorhanden. Das Personal war sehr unfreundlich. Das Zimmer war sehr klein und die Betten sehr durchgelegen. Das Essen war sehr schlecht. Das Personal war sehr unfreundlich. Das Zimmer war sehr klein und die Betten sehr durchgelegen. Das Zimmermädchen war sehr unfreundlich. Das Zimmer war sehr klein und die Betten sehr durchgelegen. Das Zimmermädchen war sehr unfreundlich. Das Zimmer war	 Wir waren in diesem Hotel. Das Essen war eine Zumutung. Das Zimmer war schmutzig und alt. Das Badezimmer war kindisch Badewanne Kaffee war nicht vorhanden. Das Personal war sehr unfreundlich. Das Zimmer war sehr klein und die Betten sehr durchgelegen. Das Essen war sehr schlecht. Das Personal war sehr unfreundlich. Das Zimmer war sehr klein und die Betten sehr durchgelegen. Das Zimmermädchen war sehr unfreundlich. Das Zimmer war sehr klein und die Betten sehr durchgelegen. Das Zimmermädchen war sehr unfreundlich. Das Zimmer war	1.1487688793895712	['Badewanne', 'Kaffee', 'Kind']	3	0
13	[negative]	[negative] Wir waren in diesem Hotel. Sauberkeit und Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der	 Wir waren in diesem Hotel. Sauberkeit und Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der Leistung der	1.3257553759769654	['Hilfe', 'Leistungs', 'Sauberkeit']	3	2
14	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war ungenießbar. Die Qualität der Speisen war sehr schlecht. Die Qualität der Getränke war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Getränke war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Getränke war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Speisen war	 Wir waren in diesem Hotel. Das Essen war ungenießbar. Die Qualität der Speisen war sehr schlecht. Die Qualität der Getränke war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Getränke war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Getränke war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Speisen war sehr schlecht. Die Qualität der Speisen war	1.0607892420698355	['Sehenswürdigkeit', 'Fenster', 'Dusche']	3	3
15	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war eine Zumutung. Die Atmosphäre war sehr schlecht. Die Lage war sehr schlecht. Badewanne undicht. Das Personal war sehr unfreundlich. Das Essen war sehr schlecht. Die Atmosphäre war sehr schlecht. Die Zimmer waren sehr klein. Das Bad war sehr klein. Die Betten waren sehr durchgelegen. Das Essen war sehr schlecht. Die Sauberkeit der Zimmer war sehr schlecht. Das Personal war sehr unfreundlich. Das Essen war sehr schlecht. Die Zimmer waren sehr klein. Das Personal war sehr unfreundlich	 Wir waren in diesem Hotel. Das Essen war eine Zumutung. Die Atmosphäre war sehr schlecht. Die Lage war sehr schlecht. Badewanne undicht. Das Personal war sehr unfreundlich. Das Essen war sehr schlecht. Die Atmosphäre war sehr schlecht. Die Zimmer waren sehr klein. Das Bad war sehr klein. Die Betten waren sehr durchgelegen. Das Essen war sehr schlecht. Die Sauberkeit der Zimmer war sehr schlecht. Das Personal war sehr unfreundlich. Das Essen war sehr schlecht. Die Zimmer waren sehr klein. Das Personal war sehr unfreundlich	1.1066252800554197	['Badewanne', 'Atmosphäre', 'Lage']	3	0
16	[positive]	[positive] Wir waren in diesem Hotel. Das Hotel ist sehr schön und das Personal ist sehr freundlich und hilfsbereit. Das Essen ist sehr gut und abwechslungsreich. Das Kinderbuffet ist sehr lecker und abwechslungsreich. Sauberkeit und Wellness sind auch sehr gut. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist sehr groß und sauber. Das Personal ist sehr hilfsbereit und hilfsbereit. Das Zimmer ist sehr groß und sauber. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist sehr groß und sauber. Das Zimmer ist sehr groß und sauber. Das Zimmer ist sehr groß	 Wir waren in diesem Hotel. Das Hotel ist sehr schön und das Personal ist sehr freundlich und hilfsbereit. Das Essen ist sehr gut und abwechslungsreich. Das Kinderbuffet ist sehr lecker und abwechslungsreich. Sauberkeit und Wellness sind auch sehr gut. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist sehr groß und sauber. Das Personal ist sehr hilfsbereit und hilfsbereit. Das Zimmer ist sehr groß und sauber. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist sehr groß und sauber. Das Zimmer ist sehr groß und sauber. Das Zimmer ist sehr groß	1.0628191080730125	['Wellness', 'Kind', 'Sauberkeit']	3	0
17	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war ungenießbar. Die Aussicht auf den Pool war sehr schlecht. Fitnessraum war auch nicht vorhanden. Schwimmbad war sehr klein und sehr schmutzig. Die Liegen waren sehr dreckig. Die Handtücher wurden nur einmal gewechselt. Das Wasser im Pool war sehr kalt. Die Handtücher wurden nur einmal gewechselt. Das Personal war sehr unfreundlich. Das Essen war sehr schlecht. Das Frühstück war ungenießbar. Das Brot war sehr trocken. Das Brot war sehr trocken. Das Brot war sehr trocken. Das Brot	 Wir waren in diesem Hotel. Das Essen war ungenießbar. Die Aussicht auf den Pool war sehr schlecht. Fitnessraum war auch nicht vorhanden. Schwimmbad war sehr klein und sehr schmutzig. Die Liegen waren sehr dreckig. Die Handtücher wurden nur einmal gewechselt. Das Wasser im Pool war sehr kalt. Die Handtücher wurden nur einmal gewechselt. Das Personal war sehr unfreundlich. Das Essen war sehr schlecht. Das Frühstück war ungenießbar. Das Brot war sehr trocken. Das Brot war sehr trocken. Das Brot war sehr trocken. Das Brot	1.0756851888814742	['Aussicht', 'Schwimmbad', 'Fitness']	3	0
18	[positive]	[positive] Wir waren in diesem Hotel. Die Zimmer sind sehr groß und sauber. Die Aussicht ist traumhaft. Wellnesskissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissen	 Wir waren in diesem Hotel. Die Zimmer sind sehr groß und sauber. Die Aussicht ist traumhaft. Wellnesskissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissenkissen	1.354738581475247	['Wellness', 'Aussicht', 'Kissen']	3	1
19	[negative]	[negative] Wir waren in diesem Hotel. Die Fenster waren schmutzig und die Heizung funktionierte nicht richtig. Die Rechnung wurde nicht bezahlt. Das Personal war sehr unfreundlich. Die Zimmerreinigung war schlecht. Die Handtücher wurden nur einmal gewechselt. Das Bett war sehr durchgelegen. Die Bettwäsche wurde nur einmal gewechselt. Das Bad war sehr klein und die Dusche war sehr dreckig. Die Handtücher wurden nur einmal gewechselt. Das Personal war sehr unfreundlich. Die Zimmerreinigung war schlecht. Die Zimmer wurden nur einmal gereinigt. Das Personal war sehr unfreundlich. Die Zimmer	 Wir waren in diesem Hotel. Die Fenster waren schmutzig und die Heizung funktionierte nicht richtig. Die Rechnung wurde nicht bezahlt. Das Personal war sehr unfreundlich. Die Zimmerreinigung war schlecht. Die Handtücher wurden nur einmal gewechselt. Das Bett war sehr durchgelegen. Die Bettwäsche wurde nur einmal gewechselt. Das Bad war sehr klein und die Dusche war sehr dreckig. Die Handtücher wurden nur einmal gewechselt. Das Personal war sehr unfreundlich. Die Zimmerreinigung war schlecht. Die Zimmer wurden nur einmal gereinigt. Das Personal war sehr unfreundlich. Die Zimmer	1.0641787249690196	['Rechnung', 'Fenster', 'Heizung']	3	0
20	[positive]	[positive] Wir waren in diesem Hotel. Die Zimmer sind sehr groß und mit allem ausgestattet was man braucht. Die Betten sind sehr beqüm und die Personal ist immer freundlich und hilfsbereit. Die Hilfe beim tragen der Rechnung ist auch sehr gut. Das Zimmer war sehr sauber und das Personal ist sehr freundlich und hilfsbereit. Das Essen war sehr gut und abwechslungsreich. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer war sehr groß und mit allem ausgestattet was man braucht. Die Zimmer sind sehr sauber und das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist	 Wir waren in diesem Hotel. Die Zimmer sind sehr groß und mit allem ausgestattet was man braucht. Die Betten sind sehr beqüm und die Personal ist immer freundlich und hilfsbereit. Die Hilfe beim tragen der Rechnung ist auch sehr gut. Das Zimmer war sehr sauber und das Personal ist sehr freundlich und hilfsbereit. Das Essen war sehr gut und abwechslungsreich. Das Personal ist sehr freundlich und hilfsbereit. Das Zimmer war sehr groß und mit allem ausgestattet was man braucht. Die Zimmer sind sehr sauber und das Personal ist sehr freundlich und hilfsbereit. Das Zimmer ist	1.1068692187976046	['Hilfe', 'Personal', 'Rechnung']	3	0
21	[positive]	[positive] Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gereinigt und das Zimmer war immer sehr sauber. Das Essen war sehr gut und abwechslungsreich. Das Personal war immer sehr freundlich und hilfsbereit. Das Zimmer war immer sehr sauber und das Personal war immer sehr hilfsbereit. Das Zimmer war immer sehr sauber und das Personal war immer sehr freundlich und hilfsbereit. Das Zimmer war immer sehr sauber und das Personal war immer sehr freundlich und hilfsbereit. Das Zimmer war immer sehr sauber und das Personal war immer sehr freundlich und hilfsbereit	 Wir waren in diesem Hotel. Das Personal war sehr freundlich und hilfsbereit. Die Zimmer wurden jeden Tag gereinigt und das Zimmer war immer sehr sauber. Das Essen war sehr gut und abwechslungsreich. Das Personal war immer sehr freundlich und hilfsbereit. Das Zimmer war immer sehr sauber und das Personal war immer sehr hilfsbereit. Das Zimmer war immer sehr sauber und das Personal war immer sehr freundlich und hilfsbereit. Das Zimmer war immer sehr sauber und das Personal war immer sehr freundlich und hilfsbereit. Das Zimmer war immer sehr sauber und das Personal war immer sehr freundlich und hilfsbereit	1.0444336518309272	['Haustier', 'Kosmetikartikel', 'Aussicht']	3	3
22	[negative]	[negative] Wir waren in diesem Hotel. Das Essen war ungenießbar und ungenießbar. Das Personal war sehr unfreundlich und unmotiviert. Das Personal an der Rezeption war sehr unfreundlich und unmotiviert. Das Zimmer war sehr klein und die Betten sehr durchgelegen. Das Badezimmer war sehr klein und die Dusche sehr klein. Das Zimmermädchen war sehr unfreundlich und unmotiviert. Das Zimmermädchen war sehr unfreundlich und unmotiviert. Das Zimmermädchen war sehr unfreundlich und unmotiviert. Das Zimmermädchen war sehr	 Wir waren in diesem Hotel. Das Essen war ungenießbar und ungenießbar. Das Personal war sehr unfreundlich und unmotiviert. Das Personal an der Rezeption war sehr unfreundlich und unmotiviert. Das Zimmer war sehr klein und die Betten sehr durchgelegen. Das Badezimmer war sehr klein und die Dusche sehr klein. Das Zimmermädchen war sehr unfreundlich und unmotiviert. Das Zimmermädchen war sehr unfreundlich und unmotiviert. Das Zimmermädchen war sehr unfreundlich und unmotiviert. Das Zimmermädchen war sehr	1.056229655499791	['Kissen', 'Kosmetikartikel', 'Preis']	3	3
