	sentiment	text	org_text	perplexity	sent_predicted_label	sent_predicted_score	sentiment_conv	sent_predicted_label_conv	text_del_stop_words
10	[positive]	" Sehr schönes Hotel wir waren schon das zweite mal hier. Das Personal ist sehr freundlich und zuvorkommend.
Das Hotel liegt am Stadtrand von Paris, in einem sehr schönen, alten Gebäude. Die Zimmer sind sehr geräumig und mit allem ausgestattet, was man für einen angenehmen Aufenthalt benötigt. Die Zimmer sind sehr sauber und mit allem ausgestattet, was man für einen angenehmen Aufenthalt benötigt.
Das Hotel liegt in einem sehr schönen alten Gebäude, in einem sehr schönen alten Gebäude. Die Zimmer sind sehr geräumig und mit allem ausgestattet, was man für einen angenehmen Aufenthalt benötigt. Die Zimmer"	Sehr schönes Hotel wir waren schon das zweite mal hier und können dieses hotel uneingeschränkt weiterempfehlen. drei tolle pools, direkt am meer, wirklich toll!	1.143539784626483	POSITIVE	3.838777303695679	1	1	schönes Hotel schon zweite mal . Personal freundlich zuvorkommend . Hotel liegt Stadtrand Paris , schönen , alten Gebäude . Zimmer geräumig ausgestattet , angenehmen Aufenthalt benötigt . Zimmer sauber ausgestattet , angenehmen Aufenthalt benötigt . Hotel liegt schönen alten Gebäude , schönen alten Gebäude . Zimmer geräumig ausgestattet , angenehmen Aufenthalt benötigt . Zimmer
11	[positive]	" Wir haben und sehr wohl gefühlt Die Finca ist ein Paradies für unsere Kinder. Es gibt einen kleinen Pool, wo man herrlich entspannen kann und das Meer ist herrlich ruhig. Es ist auch sehr sauber. Wir haben die Finca sehr genossen. Die Vermieter sind sehr freundlich und zuvorkommend. Wir haben uns sehr wohl gefühlt.
Die Finca ist wunderschön. Die Vermieter sind sehr nett und hilfsbereit. Die Finca ist ein Traum. Die Kinder haben sich sehr wohl gefühlt. Die Küche ist sehr gut ausgestattet. Es gibt auch einen Pool und einen Spielplatz. Die Finca ist sehr gepflegt"	Wir haben und sehr wohl gefühlt Die Finca ist ein Reise wert, für diejenigen die Ruhe und Entspannung suchen. Eingebettet in einen wunderschönen Olianderhain, ware wir ganz ungestört.	1.0664577555576205	POSITIVE	3.9056382179260254	1	1	wohl gefühlt Finca Paradies Kinder . gibt kleinen Pool , herrlich entspannen Meer herrlich ruhig . sauber . Finca genossen . Vermieter freundlich zuvorkommend . wohl gefühlt . Finca wunderschön . Vermieter nett hilfsbereit . Finca Traum . Kinder wohl gefühlt . Küche gut ausgestattet . gibt Pool Spielplatz . Finca gepflegt
12	[negative]	" Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig ab, sie hatte dann so ein komisches Gefühl, dass sie sich nicht mehr bewegen konnte.
Du kannst es auch mit der Putzfrau machen, die gibt dir den Tipp, den Putzvorgang zu unterbrechen.
ich bin eine 22 jährige Studentin und hatte vor kurzem eine schwere Krankheit, die ich seit dem 01.01.2017 nicht mehr gesehen habe.
Ich hatte die Vermutung, dass ich ein Typ Mensch bin, der sich von der Gesellschaft akzeptiert fühlt.
Ich bin vor ca. einem Jahr"	Auf Deutsch gesagt besch*****....Zimmerreinigung: Die Zigarettenpackung meiner Freundin nahm ständig ab bis nur noch drin waren, Bettlaken wurden bei ca. 27 Grad!!! Zimmertemparatur nicht einmal gewechselt, es wurden Tampons gefunden die nicht von uns stammten, die einzigste Steckdose mit eu passform war runtergerissen und mann hätte sich einene Schlag holen können....usw....	1.155006361383854	NEGATIVE	3.0015861988067627	0	0	Deutsch gesagt besch * * * * * .... Zimmerreinigung : Zigarettenpackung Freundin nahm ständig ab , komisches Gefühl , mehr bewegen konnte . kannst Putzfrau , gibt Tipp , Putzvorgang unterbrechen . 22 jährige Studentin kurzem schwere Krankheit , seit 01.01.2017 mehr gesehen . Vermutung , Typ Mensch , Gesellschaft akzeptiert fühlt . ca . Jahr
13	[positive]	" Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen sich vom Unternehmer und dem Manager nur ungern einreden. Sie waren die ersten, die das Business aus den Augen verloren.
Eine Ausnahme bildete der ehemalige Finanzvorstand der Siemens AG, Jürgen G. Schober, der das Unternehmen aus dem Ruder laufen ließ.
Die Angst vor dem Abstieg ist unbegründet. Die Siemens AG wird in den nächsten Jahren ihre Position als Marktführer im Segment Energie und Wassertechnologie weiter ausbauen.
Mit einer Entscheidung für Siemens steht die Zukunft der Energiewende auf dem Spiel. Die Entscheidung für die"	Super liebe und nettes Personal, doch leider manchmal uberfördert.Sie ließen es sich nicht anmerken.	1.0776856574795188	POSITIVE	3.0261425971984863	1	1	Super liebe nettes Personal , leider manchmal uberfördert.Sie ließen Unternehmer Manager ungern einreden . ersten , Business Augen verloren . Ausnahme bildete ehemalige Finanzvorstand Siemens AG , Jürgen G. Schober , Unternehmen Ruder laufen ließ . Angst Abstieg unbegründet . Siemens AG nächsten Jahren Position Marktführer Segment Energie Wassertechnologie ausbauen . Entscheidung Siemens steht Zukunft Energiewende Spiel . Entscheidung
14	[negative]	" Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer beziehen.
(1) Wenn das Gebäude, in dem die Ferien verbracht werden, in der folgenden Woche für den Betrieb der öffentlichen Verkehrsmittel gesperrt ist, so ist das Gebäude während der Ferien für den Betrieb der öffentlichen Verkehrsmittel gesperrt.
(2) Der Ort der Arbeiten, in dem die Ferien verbracht werden, ist von den Bauarbeiten ausgenommen.
(3) Die Arbeiten dürfen nur durch Personen durchgeführt werden, die in einem anderen Staat als demjenigen des Gebiets, in dem die Arbeiten durchgeführt werden, die von"	Urlaub auf der Baustelle Renovierungsarbeiten während die Gäste die Zimmer bewohnten. Nitro- und Farbeimer standen vor den Zimmer meisten offen so das ein unerträglicher Geruch Tag und Nacht im Zimmer war.	1.0443190812906942	NEGATIVE	0.7701001763343811	0	0	Urlaub Baustelle Renovierungsarbeiten Gäste Zimmer beziehen . ( 1 ) Gebäude , Ferien verbracht , folgenden Woche Betrieb öffentlichen Verkehrsmittel gesperrt , Gebäude Ferien Betrieb öffentlichen Verkehrsmittel gesperrt . ( 2 ) Ort Arbeiten , Ferien verbracht , Bauarbeiten ausgenommen . ( 3 ) Arbeiten dürfen Personen durchgeführt , Staat demjenigen Gebiets , Arbeiten durchgeführt ,
15	[positive]	" Unser Zimmer war sehr groß, sehr gut ausgestattet und alles was man brauchte war vorhanden. Die Wohnung ist gut ausgestattet und wir haben uns sehr wohl gefühlt. Die Lage ist super und man kann zu Fuß in die Stadt laufen.
Wir waren im Oktober für 2 Nächte im Shenzhen Apartment und haben uns sehr wohl gefühlt. Das Apartment ist sehr sauber und sehr gepflegt. Es ist alles vorhanden was man braucht. Wir haben uns sehr wohl gefühlt. Die Lage ist super und man kann zu Fuß in die Stadt laufen.
Die Wohnung ist sehr sauber und gut"	Unser Zimmer war sehr groß, sehr gut ausgestattet und alles war noch recht neu. Die Betten waren super beqüm und schön breit, die Klimaanlage funktionierte einwandfrei, ließ sich individüll regeln und lief sehr leise, die Minibar wurde täglich mit Mineralwasser aufgefüllt, die Betten täglich frisch bezogen. Das Badezimmer war groß, besonders die Dusche, ein Föhn war auch vorhanden. Von der Terasse aus konnten wir direkt in den Pool gehen, der sich vor unserem Bungalow befand. Es war einfach genial!	1.0718475372635357	POSITIVE	3.87118411064148	1	1	Zimmer groß , gut ausgestattet brauchte vorhanden . Wohnung gut ausgestattet wohl gefühlt . Lage super Fuß Stadt laufen . Oktober 2 Nächte Shenzhen Apartment wohl gefühlt . Apartment sauber gepflegt . vorhanden braucht . wohl gefühlt . Lage super Fuß Stadt laufen . Wohnung sauber gut
16	[negative]	" Wir waren die Wochen in dem neün Anbau dessen Zimmer auf unserer Veranda war, und wir hatten das Glück, dass wir dort auch nicht allein waren.
(lacht) Also ich bin ja auch ein ganz anderer Mensch, ich bin eher der Einzelgänger, aber so ist es eben.
Der erste war ein Pfarrer, der war Pfarrer von Heidelberg, und der hatte eine sehr gute Arbeit gemacht, und er hat dann gesagt, er hat die Gemeinde in Heidelberg mit dem Haus abgesteckt, und er hat auch den großen Keller mit den Wohnungen, und er"	Wir waren die Wochen in dem neün Anbau dessen Zimmer eigendlich eine Klimaanlage und einen Fernseher haben sollten, wobei aber die oben beschriebenen Probleme auftraten. Außerdem gab es zwischendurch nur kaltes Wasser, was nicht nur durch uns bemängelt wurde. Das beste im Zimmer war der Kühlschrank! Die Matratzen waren total durchgelegen. Die Zimmer lagen an der Meerseite 	1.1615571759497834	POSITIVE	3.3147246837615967	0	1	Wochen neün Anbau Zimmer unserer Veranda , Glück , allein . ( lacht ) ja ganz Mensch , eher Einzelgänger , eben . erste Pfarrer , Pfarrer Heidelberg , gute Arbeit gemacht , gesagt , Gemeinde Heidelberg Haus abgesteckt , großen Keller Wohnungen ,
17	[negative]	" Nie wieder Hotel Playamar! Wir waren für eine Woche im Playamar, das ist ein sehr schönes Hotel. Das Zimmer war groß, sehr sauber und es war sehr ruhig. Die Mitarbeiter waren sehr freundlich und hilfsbereit. Das Frühstück war sehr gut, das war nicht so das, was wir erwartet hatten. Das Personal war sehr freundlich und hilfsbereit. Es war ein sehr schöner Urlaub. Wir würden auf jeden Fall wieder hier übernachten.
Der von Ihnen gefundene Preis ist 13 % niedriger als der durchschnittliche Preis dieses Hotels von $ 133 pro Nacht.
Der von Ihnen gefundene Preis"	Nie wieder Hotel Playamar! Wir waren für eine Woche im Hotel Playamar. Wir hatten ein Familienzimmer mit Küchenbereich. Die Sauberkeit im Hotel=0, überall Dreck. Die Betten total verrostet und Matratzen durchgelegen. Die Schränke sind kaputt und fallen bald auseinander, Stühle und Tisch total schmierig und befleckt, Zimmer wurde in den Tagen nur 2xgesäubert. Es wurde nur sauberes Toilettenpapier hingelegt und Hantücher gewechselt, auf den Boden blieb der Dreck liegen. Das Hotel ist in einem sehr alten Zustand. Fahrstuhl auch defekt, wir sind 1xsteckengeblieben, also lieber die Treppe benutzen.	1.111661472478072	POSITIVE	3.4433672428131104	0	1	Nie Hotel Playamar ! Woche Playamar , schönes Hotel . Zimmer groß , sauber ruhig . Mitarbeiter freundlich hilfsbereit . Frühstück gut , , erwartet . Personal freundlich hilfsbereit . schöner Urlaub . Fall übernachten . gefundene Preis 13 % niedriger durchschnittliche Preis Hotels $ 133 pro Nacht . gefundene Preis
18	[positive]	" Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum Stöbern. Danke!
» Japanisch Netzwerk » Sprache » Übersetzungen Japanisch - Deutsch » Shōnin ""Inder """" ist eine Mischung aus ""Chinesisch"" und ""Japanisch""
Diese Seite verwendet Cookies. Wenn Sie diese Seite weiterhin nutzen, stimmen Sie der Verwendung von Cookies zu. Weitere Informationen finden Sie in unserer Datenschutzerklärung.
Die Europäische Kommission stellt eine Plattform zur Online-Streitbeilegung (OS) bereit, die Sie unter http://ec.europa.eu/consumers/odr/ finden"	Besitzer wirklich von künstlerischer Natur. Sehr nett und super zum quatschen.	1.1637316395552075	POSITIVE	3.821091890335083	1	1	Besitzer wirklich künstlerischer Natur . nett super Stöbern . Danke ! » Japanisch Netzwerk » Sprache » Übersetzungen Japanisch - Deutsch » Shōnin `` Inder `` '' Mischung `` Chinesisch '' `` Japanisch '' Seite verwendet Cookies . Seite weiterhin nutzen , stimmen Verwendung Cookies . Weitere Informationen finden unserer Datenschutzerklärung . Europäische Kommission stellt Plattform Online-Streitbeilegung ( OS ) bereit , http : //ec.europa.eu/consumers/odr/ finden
19	[positive]	" Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich von 10.00 bis 17.00 Uhr ist die Sauna geöffnet. Die Gaststube bietet Platz für bis zu 80 Personen. Die Rezeption ist täglich von 10.00 bis 17.00 Uhr besetzt.
Im Hotel befindet sich ein Rezeptionsbereich mit Réception, Lobby, Lift, Internet (gratis), WLAN (gratis), Geldwechselstube, Geldwechselstube, Geldwechselstube, TV-Raum, Businesscenter und einem Konferenzraum. Für die kleinen Gäste stehen ein Kinderclub, Min"	Im Restaurant und in der Aussenbar wird das Buffett angeboten.Täglich gab es Speisen vom Grill. Das Pastabuffett hat besonders unseren Kindern gefallen. Das Essen war sehr lecker, reichlich und abwechslungsreich.Salate und Nachtisch waren immer dabei.Personal war unaufdringlich und immer zur Stelle. Saubere neu gedeckte Tische gaben uns selbst als späte Gäste das Gefühl die Ersten am Tisch zu sein.Küchenstil war deutsch mit landestypischen Highlights.Gäste ohne Kinder wird ein späterer Restaurantbesuch empfohlen, wird ruhiger!!! Preise und Trinkgelder im angemessenem Rahmen.	1.0751606729657484	POSITIVE	3.538887023925781	1	1	Restaurant Aussenbar Buffett angeboten.Täglich 10.00 17.00 Uhr Sauna geöffnet . Gaststube bietet Platz 80 Personen . Rezeption täglich 10.00 17.00 Uhr besetzt . Hotel befindet Rezeptionsbereich Réception , Lobby , Lift , Internet ( gratis ) , WLAN ( gratis ) , Geldwechselstube , Geldwechselstube , Geldwechselstube , TV-Raum , Businesscenter Konferenzraum . kleinen Gäste stehen Kinderclub , Min
20	[negative]	 Ich hab einfach nur gehofft, dass ich bald erlöst werde. Es ist wie verhext. Ich hab es nicht geschafft, die Türen zu öffnen. Es ist nicht möglich, sich an das Bett zu setzen. Das ist nicht möglich. Ich bin mir sicher, dass ich nie aufwachen werde. Ich bin mir sicher, dass ich nie aufwachen werde. Ich bin mir sicher, dass ich nie aufwachen werde. Ich bin mir sicher, dass ich nie aufwachen werde. Ich bin mir sicher, dass ich nie aufwachen werde. Ich bin mir sicher, dass	Ich hab einfach nur gehofft, dass ich bald erlöst werde. Selten so einen unlustigen Film gesehen. Tut euch das nicht an!	1.027592933202249	NEGATIVE	2.639075756072998	0	0	einfach gehofft , bald erlöst . verhext . geschafft , Türen öffnen . möglich , Bett setzen . möglich . sicher , nie aufwachen . sicher , nie aufwachen . sicher , nie aufwachen . sicher , nie aufwachen . sicher , nie aufwachen . sicher ,
